1.36		 30.746773		120.529
1.37		  3.176716		118.124
1.38		 16.182915		121.928
1.39		 12.746574		117.584
1.40		 20.212696		119.707
1.41		 30.331608		114.858
1.42		 36.409985		118.608
1.43		 20.085136		112.432
1.44		 42.627071		117.144
1.45		 29.483418		120
1.46		 21.487766		121.288
1.47		 39.986916		121.429
1.48		 27.795780		119.194
1.49		 13.019775		118.942
1.50		 14.182465		113.764
1.51		  8.034595		117.878
1.52		 11.083080		115.784
1.53		 14.245590		116.304
1.54		 24.461647		115.587
1.55		 26.591805		119.929
1.56		 40.431396		120.556
1.57		 43.487591		120.69
1.58		 31.217670		119.58
1.59		 18.564995		119.805
1.60		 24.465023		114.101
1.61		 34.505127		118.998
1.62		 11.316803		120.265
1.63		 20.516056		121.769
1.64		 19.512627		121.062
1.65		 14.351830		118.372
1.66		 26.562077		118.698
1.67		 31.174973		112.517
1.68		 12.962399		114.653
1.69		 31.730835		109.138
1.70		 20.222771		115.619
1.71		 28.207344		114.852
1.72		 23.146065		113.061
1.73		 13.234142		112.767
1.74		  9.076611		117.599
1.75		 10.152481		115.618
1.76		 17.433735		114.953
1.77		 15.816990		116.255
1.78		 23.549335		115.313
1.79		 28.158882		115.711
1.80		 23.965992		119.581
1.81		 37.122166		121.304
1.82		 36.726990		119.512
1.83		 30.044071		119.111
1.84		 41.730545		113.93
1.85		 35.458786		113.771
1.86		 10.310867		117.905
1.87		 17.467712		118.491
1.88		 11.050064		114.333
1.89		  5.365086		116.102
1.90		 21.651413		116.336
1.91		 27.204384		112.087
1.92		 23.980400		112.757
1.93		 32.074886		114.9
1.94		 25.257843		114.836
1.95		 28.671940		113.533
1.96		 19.382362		114.906
1.97		 14.769047		116.258
1.98		 13.186157		117.396
1.99		 28.771000		117.38
2.00		 21.961239		120.326
2.01		 24.623600		121.963
2.02		 10.383377		119.06
2.03		  4.807049		117.779
2.04		  1.768536		116.491
2.05		  9.836437		115.676
2.06		 14.572433		116.262
2.07		 28.995602		117.755
2.08		 14.860828		114.86
2.09		  0.873795		117.906
2.10		 37.254501		116.535
2.11		 41.396111		118.787
2.12		 23.877647		119.009
2.13		  8.466251		120.391
2.14		 21.924206		116.429
2.15		 -1.874550		117.706
2.16		 24.237797		120.448
2.17		 41.421955		117.351
2.18		 25.715252		120.753
2.19		 21.283783		118.245
2.20		 22.391876		117.641
2.21		 16.307098		117.907
2.22		 -0.211693		119.475
2.23		  3.907688		117.125
2.24		  4.975670		114.823
2.25		 23.623260		114.706
2.26		 18.243111		117.616
2.27		 19.178509		118.494
2.28		 44.821575		120.042
2.29		 30.732338		120.049
2.30		 29.152096		119.405
2.31		 38.051495		114.697
2.32		 15.357140		120.666
2.33		 11.578438		123.881
2.34		 25.644558		123.061
2.35		 19.806286		119.272
2.36		 13.153023		119.56
2.37		 12.742146		119.936
2.38		 18.660381		117.129
2.39		  3.773102		119.625
2.40		 18.527626		119.678
2.41		 27.301582		119.996
2.42		 29.234509		121.221
2.43		 23.050724		124.019
2.44		 41.326519		122.442
2.45		 24.588062		123.128
2.46		 16.713097		118.699
2.47		 10.170803		121.763
2.48		 10.948559		120.513
2.49		 11.337383		119.607
2.50		 -8.642044		115.205
2.51		 -7.822477		118.279
2.52		 -1.901772		118.119
2.53		 -1.495049		115.951
2.54		  9.211876		123.555
2.55		  8.311565		124.586
2.56		 16.646767		121.341
2.57		 -3.425037		117.924
2.58		 11.390049		118.392
2.59		  5.364681		115.365
2.60		  0.988926		113.797
2.61		-11.228651		112.921
2.62		  0.207020		114.169
2.63		  4.356476		117.008
2.64		 14.971657		118.888
2.65		  8.176552		120.39
2.66		 24.721848		122.117
2.67		 23.165440		116.863
2.68		 41.871433		120.882
2.69		 40.698490		120.392
2.70		 35.129738		118.729
2.71		 10.357365		113.198
2.72		 12.937843		119.366
2.73		  9.649517		114.499
2.74		 23.170341		115.23
2.75		 -2.655071		114.137
2.76		 -4.409683		113.733
2.77		 -9.357595		112.439
2.78		 -3.992535		113.458
2.79		  3.227516		119.421
2.80		 13.024727		119.077
2.81		 23.725914		122.107
2.82		 20.668839		118.213
2.83		 18.237049		119.348
2.84		 25.034744		116.856
2.85		 21.979836		118.592
2.86		 -0.793301		114.157
2.87		  2.998394		116.409
2.88		 23.790237		116.559
2.89		 25.341949		118.958
2.90		 31.348656		116.966
2.91		 32.808006		117.126
2.92		 50.831207		114.759
2.93		 40.544258		118.354
2.94		 30.904873		114.845
2.95		 27.694077		119.805
2.96		 11.300755		117.489
2.97		  2.834400		117.026
2.98		 -2.969612		115.822
2.99		 -8.832756		117.468
3.00		  0.528999		116.599
3.01		  2.758492		111.064
3.02		  5.382954		114.279
3.03		 10.620064		108.319
3.04		 21.303707		113.294
3.05		 26.804920		113.238
3.06		 23.751320		116.406
3.07		 19.021782		116.489
3.08		 20.856819		116.67
3.09		  7.260979		115.985
3.10		 13.582027		114.456
3.11		 11.688213		118.033
3.12		 20.326271		114.591
3.13		 17.901577		118.619
3.14		 21.538013		118.81
3.15		 28.602707		121.851
3.16		 43.378426		124.553
3.17		 29.357388		122.017
3.18		  9.989418		120.79
3.19		 13.513798		112.599
3.20		 20.083241		117.031
3.21		 14.039398		114.866
3.22		  9.652405		120.472
3.23		  3.024231		114.352
3.24		 -6.671673		120.507
3.25		  6.472675		121.448
3.26		  7.541771		119.195
3.27		  6.797100		119.953
3.28		 10.663124		115.163
3.29		  9.804211		114.534
3.30		 23.921604		109.068
3.31		 18.404316		122.075
3.32		 -2.274395		116.544
3.33		  9.984741		121.909
3.34		 17.984718		119.55
3.35		 14.481186		124.657
3.36		 -1.615749		116.082
3.37		 13.240471		116.362
3.38		 14.746704		116.302
3.39		  2.300659		116.4
3.40		 -5.364811		119.971
3.41		  7.598965		126.274
3.42		  5.345150		128.777
3.43		 -1.729572		122.247
3.44		  7.186272		120.773
3.45		  8.767723		116.353
3.46		 15.048031		118.826
3.47		 20.925663		116.852
3.48		 13.253864		123.142
3.49		 -1.536476		121.79
3.50		  0.580540		125.973
3.51		 22.138245		119.022
3.52		 29.362534		124.401
3.53		  8.321575		118.687
3.54		  5.281254		119.942
3.55		 17.001373		122.571
3.56		 27.598064		122.669
3.57		 19.004974		128.757
3.58		 15.280293		122.806
3.59		 21.061859		122.187
3.60		 22.390858		115.641
3.61		 17.333485		120.452
3.62		 14.242752		119.335
3.63		-10.911663		123.935
3.64		-19.974075		122.035
3.65		-13.424877		120.334
3.66		 -5.122654		121.555
3.67		 -5.764175		123.67
3.68		 -4.020718		124.013
3.69		  0.850620		122.7
3.70		 11.645279		125.292
3.71		 33.873257		121.197
3.72		 35.107815		123.936
3.73		 17.017422		119.063
3.74		  6.449780		119.548
3.75		  9.923569		117.515
3.76		  1.004230		116.115
3.77		  3.905399		122.728
3.78		 -9.139400		124.475
3.79		  9.798180		126.131
3.80		  2.768593		124.493
3.81		  4.881725		123.24
3.82		 -7.425671		119.827
3.83		  8.881474		118.325
3.84		 15.632690		120.154
3.85		  3.535194		117.771
3.86		 12.384945		117.828
3.87		 13.988495		124.409
3.88		  9.430882		121.273
3.89		  6.573692		124.282
3.90		  8.265568		120.81
3.91		 15.169949		121.6
3.92		 11.588482		120.562
3.93		 14.026413		118.035
3.94		  8.265259		125.131
3.95		 24.515800		122.571
3.96		 28.516102		122.295
3.97		 38.280865		114.973
3.98		 19.777496		122.625
3.99		 10.694565		119.735
4.00		 -2.976776		122.054
4.01		  9.069813		121.661
4.02		 13.469177		126.203
4.03		 22.891514		123.748
4.04		 39.916710		123.542
4.05		 11.826996		122.725
4.06		  1.336536		120.547
4.07		 18.323883		118.2
4.08		 32.478508		113.872
4.09		 20.666592		122.644
4.10		 14.698944		121.446
4.11		  8.449638		121.495
4.12		 20.096134		121.992
4.13		  4.419968		122.81
4.14		 30.180790		121.718
4.15		 17.756752		122.676
4.16		 19.099464		124.682
4.17		  1.787067		122.483
4.18		 10.965973		118.218
4.19		  7.002953		121.636
4.20		 22.313587		119.711
4.21		 33.020454		121.128
4.22		 31.972725		114.579
4.23		 18.739815		116.505
4.24		 10.736843		118.315
4.25		 20.514797		118.548
4.26		 23.645058		123.278
4.27		 11.521435		121.96
4.28		 10.141994		121.089
4.29		 -5.195465		114.226
4.30		  0.869152		117.554
4.31		  4.796185		116.302
4.32		 31.196327		116.461
4.33		 -3.796471		122.175
4.34		  3.519936		120.992
4.35		 -2.819649		123.518
4.36		 17.119728		120.691
4.37		 31.249947		121.955
4.38		 31.305969		117.152
4.39		 40.513893		116.114
4.40		 15.348660		120.212
4.41		 14.225349		123.495
4.42		 13.614750		125.819
4.43		 30.485580		123.939
4.44		 21.013935		121.187
4.45		 32.352020		117.179
4.46		 17.255291		115.65
4.47		 17.827045		114.852
4.48		 17.243801		120.081
4.49		 44.061813		116.838
4.50		 49.952209		121.887
4.51		 17.742146		119.236
4.52		 26.565582		118.276
4.53		 38.525589		115.21
4.54		  9.488792		113.165
4.55		  7.698605		118.147
4.56		 23.828594		120.792
4.57		  7.478745		122.096
4.58		 -3.394020		119.888
4.59		 10.554749		122.566
4.60		 16.381790		115.662
4.61		  9.825180		118.131
4.62		 20.420719		119.407
4.63		 10.061295		118.971
4.64		  8.256115		118.506
4.65		 -5.398518		119.956
4.66		 16.102566		118.864
4.67		  4.663277		119.235
4.68		 12.092167		118.653
4.69		 17.529644		121.674
4.70		 59.710114		120.767
4.71		 47.025249		118.515
4.72		 36.471664		117.667
4.73		 22.813866		117.541
4.74		 10.743706		117.822
4.75		 10.897011		115.835
4.76		  5.114712		125.131
4.77		 -0.122784		120.737
4.78		  9.278599		118.133
4.79		  0.101494		118.023
4.80		 11.931801		118.143
4.81		 10.866631		115.822
4.82		  3.376225		116.884
4.83		-19.787470		119.165
4.84		 17.717152		117.412
4.85		 58.873871		118.83
4.86		 34.308174		118.551
4.87		 23.035309		122.004
4.88		 37.446060		119.506
4.89		 20.693489		117.965
4.90		 30.833939		114.378
4.91		 35.846527		121.553
4.92		 19.254021		117.868
4.93		-11.365416		119.329
4.94		  9.687809		124.919
4.95		  2.585217		121.25
4.96		 21.985332		119.793
4.97		 20.130852		115.888
4.98		 19.054436		120.06
4.99		 19.566772		118.357
5.00		 17.787819		119.468
5.01		 22.883842		119.826
5.02		 15.960644		122.444
5.03		 38.166256		121.83
5.04		 19.274151		114.999
5.05		 31.922619		114.911
5.06		 12.238438		120.73
5.07		  9.159775		117.45
5.08		 -8.767921		120.253
5.09		  3.886566		121.334
5.10		 -3.962082		117.337
5.11		 -3.419254		119.212
5.12		 -2.348316		117.365
5.13		  6.882042		118.035
5.14		 -4.966862		116.523
5.15		 -2.602005		125.059
5.16		  7.428978		119.991
5.17		-14.124243		122.013
5.18		  7.401741		121.25
5.19		 21.934193		117.247
5.20		 38.103436		120.222
5.21		 21.525558		117.07
5.22		 20.833557		121.199
5.23		 -3.752930		121.309
5.24		  5.636200		124
5.25		 26.256569		117.356
5.26		 18.592743		120.451
5.27		 15.001087		118.178
5.28		  8.027592		118.952
5.29		 -0.558723		120.78
5.30		  9.834167		123.711
5.31		  3.070606		120.703
5.32		  6.498291		119.356
5.33		 -3.319168		118.816
5.34		 10.535240		116.324
5.35		  6.976341		119.123
5.36		 28.357090		115.811
5.37		 43.254677		124.526
5.38		 76.762413		125.674
5.39		 81.388756		125.766
5.40		 60.856682		115.377
5.41		 25.274155		117.368
5.42		 20.759544		114.196
5.43		  6.593918		115.86
5.44		  0.974590		119.639
5.45		 -0.383038		122.78
5.46		  9.876385		122.929
5.47		  6.373775		121.457
5.48		 -7.032366		119.636
5.49		 -4.648426		119.491
5.50		  5.455429		120.567
5.51		 10.158607		116.088
5.52		 26.783150		118.951
5.53		 14.963257		117.169
5.54		 27.986984		118.555
5.55		  2.466934		117.252
5.56		 16.909317		120.347
5.57		  7.731529		118.205
5.58		 14.726986		121.541
5.59		 13.395626		122.271
5.60		 21.795307		119.173
5.61		 27.721584		120.324
5.62		 10.290321		117.287
5.63		 25.625698		116.653
5.64		 19.198593		112.265
5.65		 26.157288		117.19
5.66		 22.002743		115.037
5.67		 20.656761		119.51
5.68		 21.569664		116.848
5.69		  3.201172		118.597
5.70		  1.929985		119.901
5.71		  6.466118		119.714
5.72		  3.120304		116.59
5.73		  1.398804		117.416
5.74		 27.937164		122.245
5.75		 27.775055		115.376
5.76		 28.587925		121.398
5.77		 31.260933		121.585
5.78		 35.846443		121.84
5.79		 29.161552		117.225
5.80		 37.112259		120.799
5.81		 37.433319		117.967
5.82		 13.799885		118.066
5.83		 11.399296		115.563
5.84		  7.621708		117.644
5.85		  8.449406		122.269
5.86		 -3.667465		121.832
5.87		 11.478279		120.755
5.88		  5.522266		120.051
5.89		  9.438381		121.692
5.90		  3.234512		117.896
5.91		 -2.596920		123.03
5.92		 -7.314610		118.362
5.93		 -2.478985		118.886
5.94		 11.485928		119.057
5.95		 11.036682		122.94
5.96		 26.722427		121.692
5.97		 16.217716		120.98
5.98		 30.685188		121.259
5.99		 29.559101		116.325
6.00		 39.368423		119.571
6.01		 37.496704		118.68
6.02		 53.543663		124.572
6.03		 24.333305		125.196
6.04		 21.422657		123.635
6.05		  5.142445		121.084
6.06		 11.279041		121.568
6.07		  2.132904		115.819
6.08		 21.337730		112.814
6.09		 20.806377		115.833
6.10		 18.528374		121.435
6.11		  8.164223		125.2
6.12		 16.637127		122.894
6.13		 28.528248		120.397
6.14		 17.153736		117.32
6.15		 25.099586		117.094
6.16		 40.173504		120.293
6.17		 33.804081		126.397
6.18		 17.645050		126.453
6.19		 23.644886		123.111
6.20		 21.618568		124.262
6.21		  7.399563		121.108
6.22		 22.636230		119.798
6.23		 -3.717922		121.846
6.24		 15.424286		122.709
6.25		 -4.329826		122.266
6.26		  4.250046		122.832
6.27		  1.490196		122.253
6.28		 25.448875		118.324
6.29		 30.963394		114.773
6.30		 20.839302		114.754
6.31		  6.268002		116.902
6.32		 17.817165		120.076
6.33		 24.101269		117.411
6.34		 18.879349		117.834
6.35		 30.031326		119.949
6.36		 23.810650		115.512
6.37		 36.328079		117.151
6.38		 22.764523		117.102
6.39		 11.509949		118.374
6.40		 -4.619743		115.217
6.41		  7.947132		119.416
6.42		  5.864887		118.321
6.43		  1.950600		119.239
6.44		 38.850273		118.578
6.45		 46.654610		114.458
6.46		 16.303738		122.228
6.47		 20.410824		123.964
6.48		 21.291859		122.083
6.49		 13.268879		119.338
6.50		  6.735516		121.042
6.51		 17.955353		113.433
6.52		  6.801533		117.082
6.53		 12.767715		116.009
6.54		  2.839531		115.565
6.55		-17.245365		118.968
6.56		-17.771833		122.928
6.57		-14.936377		121.689
6.58		 11.301353		122.343
6.59		  1.917118		122.023
6.60		  8.807541		117.02
6.61		  6.132027		114.769
6.62		 20.423481		115.977
6.63		 25.806679		121.965
6.64		 33.860275		121.851
6.65		 20.593243		118.226
6.66		  8.612766		117.884
6.67		 22.804996		121.42
6.68		 18.019955		117.293
6.69		 15.835857		117.387
6.70		 -6.172749		120.109
6.71		 18.234962		122.819
6.72		 21.652027		117.479
6.73		 30.457413		122.407
6.74		 27.601059		123.656
6.75		-15.002829		120.916
6.76		 13.112736		119.612
6.77		 -3.916821		119.028
6.78		  1.389595		125.249
6.79		  1.117329		119.508
6.80		-13.904911		120.64
6.81		  6.391190		120.216
6.82		  9.128819		125.325
6.83		  1.483006		120.116
6.84		 -9.750788		122.776
6.85		  2.640339		121.483
6.86		 -3.616028		116.324
6.87		 -2.930893		114.622
6.88		 17.535149		116.754
6.89		  8.751743		116.756
6.90		  9.021465		113.93
6.91		  8.616882		120.586
6.92		 14.171555		113.908
6.93		 -5.361088		115.274
6.94		-12.881577		113.921
6.95		 -1.288658		120.64
6.96		  0.816124		117.511
6.97		 24.023273		117.88
6.98		 10.882290		123.023
6.99		  8.480919		124.746
7.00		 11.082756		123.988
7.01		 24.259533		118.745
7.02		 10.646271		124.135
7.03		  0.201237		116.957
7.04		 -4.502266		117.119
7.05		 -2.420395		121.787
7.06		 -7.278980		127.182
7.07		 -5.249718		120.933
7.08		 11.789848		122.477
7.09		  3.910309		117.142
7.10		 -3.833458		115.697
7.11		  0.651073		115.431
7.12		  2.298050		117.163
7.13		 20.261204		117.292
7.14		 22.122753		115.227
7.15		 24.467590		114.978
7.16		 23.086407		113.92
7.17		 32.236656		119.575
7.18		 19.559917		114.905
7.19		  5.004761		120.903
7.20		 14.501343		120.791
7.21		 -4.934116		121.971
7.22		 -6.977190		118.87
7.23		 -8.605434		121.5
7.24		 -3.543049		119.084
7.25		 -5.123695		112.881
7.26		 -4.689331		115.178
7.27		 11.742596		119.14
7.28		 23.521843		125.881
7.29		 35.217545		122.033
7.30		 29.153282		123.173
7.31		 39.978710		119.543
7.32		 35.030762		119.149
7.33		 23.067677		112.673
7.34		-15.143335		117.188
7.35		-14.994869		122.545
7.36		 -6.575865		120.523
7.37		 -7.824993		121.4
7.38		-16.989788		121.186
7.39		  4.505344		118.074
7.40		 28.697922		109.325
7.41		 31.190033		110.39
7.42		 13.613708		114.59
7.43		  3.078701		118.641
7.44		 13.454437		119.491
7.45		 41.590347		122.153
7.46		 17.998470		119.913
7.47		 -2.753078		118.935
7.48		-11.697786		115.037
7.49		-19.028522		115.042
7.50		-17.219505		116.078
7.51		-25.092476		117.886
7.52		-12.763781		122.21
7.53		-13.615574		123.48
7.54		  8.159187		126.043
7.55		 17.606522		120.324
7.56		 24.721985		121.284
7.57		 24.350021		114.482
7.58		 11.942940		120.911
7.59		  5.144577		123.339
7.60		 11.780426		125.578
7.61		  0.458401		122.121
7.62		 -3.063927		116.672
7.63		  6.656067		115.318
7.64		 -8.819622		114.064
7.65		 -9.218893		118.364
7.66		-22.228928		119.718
7.67		  0.176601		125.317
7.68		 13.526878		121.771
7.69		 42.645668		118.858
7.70		 19.225143		115.204
7.71		 21.644810		117.505
7.72		 20.134701		112.418
7.73		  9.692368		114.819
7.74		 -4.858658		121.764
7.75		  7.765514		123.974
7.76		 -0.893730		126.358
7.77		-18.324726		122.071
7.78		 -1.133469		122.75
7.79		 24.418903		119.344
7.80		 28.687782		119.276
7.81		  6.499580		120.474
7.82		-10.200550		124.467
7.83		 -9.268784		121.412
7.84		  7.340458		124.353
7.85		 19.386284		118.916
7.86		 13.173267		116.625
7.87		  5.744091		113.782
7.88		 22.066166		119.644
7.89		 39.947598		121.079
7.90		 34.395424		124.391
7.91		 12.211941		130.435
7.92		 12.758083		118.978
7.93		  7.668591		120.072
7.94		 33.209564		112.18
7.95		 19.648762		117.659
7.96		 13.468739		118.726
7.97		 -3.462757		124.388
7.98		  1.354858		123.464
7.99		  2.375164		125.316
8.00		 -7.965832		123.183
8.01		  9.268719		119.813
8.02		  5.429062		121.911
8.03		  6.404343		117.16
8.04		 14.776070		120.418
8.05		 19.803848		118.41
8.06		 18.133858		122.963
8.07		  7.611732		116.909
8.08		 16.125168		115.92
8.09		  7.424240		115.356
8.10		 20.735577		116.602
8.11		 28.660923		117.786
8.12		 19.262905		118.693
8.13		  2.252918		121.389
8.14		 -7.469814		120.327
8.15		  0.053398		116.463
8.16		  6.788620		115.099
8.17		  4.537201		117.025
8.18		  5.241863		114.479
8.19		 -5.834301		114.283
8.20		  5.269146		116.553
8.21		  3.773952		119.861
8.22		 17.820309		116.616
8.23		 17.367088		122.287
8.24		 20.198715		119.238
8.25		 21.150864		122.271
8.26		 17.353325		121.962
8.27		 31.499702		121.808
8.28		 34.273502		118.906
8.29		 42.420773		115.258
8.30		  5.535210		115.037
8.31		  1.650215		112.985
8.32		 -7.214924		118.792
8.33		-13.002321		119.279
8.34		  5.577358		123.259
8.35		  9.867439		124.693
8.36		 -2.111835		124.864
8.37		 10.113159		121.478
8.38		  1.658173		119.259
8.39		  1.525436		116.932
8.40		  9.801357		114.994
8.41		 24.378555		117.254
8.42		 34.386253		114.158
8.43		 20.416130		115.963
8.44		 16.974300		116.107
8.45		  0.802429		114.31
8.46		  7.309040		112.831
8.47		 -9.870161		116.495
8.48		 -3.918007		118.926
8.49		  0.331066		117.682
8.50		 -0.225319		122.551
8.51		  1.399471		119.506
8.52		 15.026627		119.142
8.53		  0.951080		120.026
8.54		 -4.973545		117.671
8.55		  8.656593		115.718
8.56		  0.843826		118.905
8.57		 18.974304		121.977
8.58		 39.951283		121.017
8.59		 29.282738		123.01
8.60		 10.852638		122.14
8.61		 11.469879		119.8
8.62		 14.630001		120.273
8.63		 16.280567		120.342
8.64		 10.031475		119.736
8.65		  7.442085		122.325
8.66		 12.003120		118.739
8.67		 28.626751		116.929
8.68		 14.405006		118.893
8.69		 -6.981499		119.41
8.70		 -8.502243		119.549
8.71		-15.659134		121.357
8.72		 -0.404480		116.443
8.73		  9.630455		116.901
8.74		  2.716976		120.349
8.75		-15.355604		120.033
8.76		  8.302986		115.618
8.77		 31.252609		117.652
8.78		 24.479691		112.251
8.79		 18.961720		108.359
8.80		 23.261833		116.068
8.81		 18.100075		114.004
8.82		 24.454845		119.198
8.83		 28.356060		119.919
8.84		 -0.384430		121.133
8.85		 -7.047714		116.405
8.86		  3.769875		118.102
8.87		 -1.359409		113.93
8.88		 -2.458237		112.888
8.89		  4.797405		114.548
8.90		  7.786385		116.225
8.91		 -0.196957		117.15
8.92		  6.371311		119.358
8.93		 19.198456		119.153
8.94		 31.502468		118.627
8.95		 24.312569		119.975
8.96		 36.047821		116.1
8.97		 42.405891		119.025
8.98		 51.867081		116.465
8.99		 45.594902		119.587
9.00		 31.120358		121.937
9.01		 16.951866		127.585
9.02		 23.222847		121.373
9.03		 25.622238		121.551
9.04		 22.270508		118.457
9.05		  8.538647		115.513
9.06		 16.262932		114.903
9.07		 19.591633		117.867
9.08		  6.240158		120.909
9.09		 -8.128824		118.338
9.10		 13.412071		121.925
9.11		  7.910049		119.45
9.12		 11.642597		120.616
9.13		 14.835480		114.996
9.14		 15.860710		111.999
9.15		 21.897629		115.213
9.16		  8.010868		115.97
9.17		  9.118851		110.799
9.18		  8.382877		112.226
9.19		 10.489227		115.349
9.20		 -5.439171		113.259
9.21		  3.534885		116.918
9.22		 27.641228		121.072
9.23		 42.728439		119.97
9.24		 27.069477		115.065
9.25		 37.326843		119.469
9.26		 20.306622		120.86
9.27		 31.226219		122.99
9.28		 41.715927		123.516
9.29		 53.857849		121.857
9.30		 36.545540		122.815
9.31		 31.780617		116.318
9.32		 36.133072		117.542
9.33		 25.447289		116.018
9.34		 35.039864		116.066
9.35		 10.669846		115.117
9.36		 16.498871		122.813
9.37		 -4.829216		118.314
9.38		 16.307255		117.721
9.39		 32.438820		121.557
9.40		 19.343628		119.105
9.41		 14.354828		117.884
9.42		  2.146957		115.933
9.43		 13.603382		116.011
9.44		 -3.163757		108.853
9.45		 10.772717		114.544
9.46		 11.678581		111.678
9.47		 28.682877		114.376
9.48		 35.151443		114.489
9.49		 25.813438		122.452
9.50		 22.555069		120.693
9.51		 12.996925		121.766
9.52		 11.553677		119.433
9.53		 14.385609		118.746
9.54		 -2.920483		116.858
9.55		  3.668118		114.662
9.56		 -3.576538		117.521
9.57		  3.983482		115.676
9.58		 -0.082596		114.554
9.59		  2.610634		115.402
9.60		 -6.040552		117.792
9.61		  5.263363		115.635
9.62		 -9.360851		117.852
9.63		  5.956703		114.766
9.64		 -5.940907		116.485
9.65		 -4.697845		115.115
9.66		 11.225922		120.314
9.67		 36.518364		113.011
9.68		 19.974972		119.484
9.69		 23.937881		117.941
9.70		 27.592705		115.265
9.71		 17.325165		115.821
9.72		 22.381092		113.763
9.73		 21.558540		113.029
9.74		 30.096092		109.266
9.75		 -2.763100		115.346
9.76		 11.841568		116.185
9.77		 23.802822		120.504
9.78		 36.054207		119.066
9.79		 23.503426		117.831
9.80		 29.509636		117.36
9.81		 12.866734		113.871
9.82		 21.756069		116.419
9.83		 26.744129		112.226
9.84		 32.813847		112.354
9.85		 31.977348		113.156
9.86		 12.331963		117.401
9.87		 -3.210022		114.823
9.88		 -3.527672		117.588
9.89		-13.914165		115.653
9.90		  2.764240		113.614
9.91		 16.801224		114.558
