[Profiles 1] 

6 1 	 0.729111 	 0.888495 	 1.048319
6 2 	 0.729111 	 0.888495 	 1.048319
6 3 	 0.729111 	 0.888495 	 1.048319
6 4 	 0.729111 	 0.888495 	 1.048319
6 5 	 0.729111 	 0.888495 	 1.048319
6 6 	 0.729111 	 0.888495 	 1.048319
6 7 	 0.729111 	 0.888495 	 1.048319
6 8 	 0.729111 	 0.888495 	 1.048319
6 9 	 0.729111 	 0.888495 	 1.048319
6 10 	 0.729111 	 0.888495 	 1.048319
6 11 	 0.729111 	 0.888495 	 1.048319
6 12 	 0.729111 	 0.888495 	 1.048319
6 13 	 0.729111 	 0.888495 	 1.048319
6 14 	 0.729111 	 0.888495 	 1.048319
6 15 	 0.729111 	 0.888495 	 1.048319
6 16 	 0.729111 	 0.888495 	 1.048319
6 17 	 0.729111 	 0.888495 	 1.048319
6 18 	 0.729081 	 0.887407 	 1.044405
6 19 	 0.729091 	 0.888472 	 1.033849
6 20 	 0.729434 	 0.889766 	 1.054648
6 21 	 0.728286 	 0.888869 	 1.051088
6 22 	 0.728756 	 0.889512 	 1.048957
6 23 	 0.728449 	 0.887640 	 1.044442
6 24 	 0.726922 	 0.884846 	 1.057393
6 25 	 0.725270 	 0.882358 	 1.058072
6 26 	 0.725224 	 0.881388 	 1.051677
6 27 	 0.727730 	 0.886492 	 1.050574
6 28 	 0.727766 	 0.884252 	 1.051432
6 29 	 0.727808 	 0.884010 	 1.048748
6 30 	 0.726247 	 0.884335 	 1.053484
6 31 	 0.727128 	 0.884025 	 1.063325
6 32 	 0.728468 	 0.882558 	 1.068211
6 33 	 0.727316 	 0.879760 	 1.077634
6 34 	 0.726553 	 0.880957 	 1.073717
6 35 	 0.733252 	 0.887349 	 1.076081
6 36 	 0.733213 	 0.886465 	 1.081783
6 37 	 0.734049 	 0.882502 	 1.085146
6 38 	 0.731453 	 0.881105 	 1.085914
6 39 	 0.732296 	 0.884084 	 1.090378
6 40 	 0.729899 	 0.880355 	 1.094701
6 41 	 0.726768 	 0.877350 	 1.090728
6 42 	 0.728025 	 0.878505 	 1.095370
6 43 	 0.725533 	 0.875417 	 1.084595
6 44 	 0.725605 	 0.878214 	 1.082208
6 45 	 0.726075 	 0.876328 	 1.100175
6 46 	 0.726456 	 0.877102 	 1.096954
6 47 	 0.722406 	 0.874462 	 1.087687
6 48 	 0.722385 	 0.875138 	 1.089716
6 49 	 0.723216 	 0.873380 	 1.088157
6 50 	 0.723039 	 0.871445 	 1.097989
6 51 	 0.723187 	 0.872648 	 1.101178
6 52 	 0.722522 	 0.870226 	 1.104379
6 53 	 0.721884 	 0.867737 	 1.087730
6 54 	 0.722894 	 0.869905 	 1.082738
6 55 	 0.723198 	 0.873004 	 1.090396
6 56 	 0.723908 	 0.872573 	 1.091035
6 57 	 0.726072 	 0.875776 	 1.086388
6 58 	 0.726072 	 0.875776 	 1.086388
6 59 	 0.726072 	 0.875776 	 1.086388
6 60 	 0.726072 	 0.875776 	 1.086388
6 61 	 0.726072 	 0.875776 	 1.086388
6 62 	 0.726072 	 0.875776 	 1.086388
6 63 	 0.726072 	 0.875776 	 1.086388
6 64 	 0.726072 	 0.875776 	 1.086388
6 65 	 0.726072 	 0.875776 	 1.086388
6 66 	 0.726072 	 0.875776 	 1.086388
6 67 	 0.726072 	 0.875776 	 1.086388
6 68 	 0.726072 	 0.875776 	 1.086388
6 69 	 0.726072 	 0.875776 	 1.086388
6 70 	 0.726072 	 0.875776 	 1.086388
6 71 	 0.726072 	 0.875776 	 1.086388
6 72 	 0.726072 	 0.875776 	 1.086388
6 73 	 0.726072 	 0.875776 	 1.086388
