[Profiles 1] 

5 1 	 0.703691 	 0.901775 	 1.022648
5 2 	 0.703691 	 0.901775 	 1.022648
5 3 	 0.703691 	 0.901775 	 1.022648
5 4 	 0.703691 	 0.901775 	 1.022648
5 5 	 0.703691 	 0.901775 	 1.022648
5 6 	 0.703691 	 0.901775 	 1.022648
5 7 	 0.703691 	 0.901775 	 1.022648
5 8 	 0.703691 	 0.901775 	 1.022648
5 9 	 0.703691 	 0.901775 	 1.022648
5 10 	 0.703691 	 0.901775 	 1.022648
5 11 	 0.703691 	 0.901775 	 1.022648
5 12 	 0.703691 	 0.901775 	 1.022648
5 13 	 0.703691 	 0.901775 	 1.022648
5 14 	 0.703691 	 0.901775 	 1.022648
5 15 	 0.703691 	 0.901775 	 1.022648
5 16 	 0.703691 	 0.901775 	 1.022648
5 17 	 0.703691 	 0.901775 	 1.022648
5 18 	 0.703691 	 0.901775 	 1.022648
5 19 	 0.703691 	 0.901775 	 1.022648
5 20 	 0.703691 	 0.901775 	 1.022648
5 21 	 0.702501 	 0.901207 	 1.025384
5 22 	 0.703652 	 0.903624 	 1.028462
5 23 	 0.704189 	 0.904762 	 1.032345
5 24 	 0.705622 	 0.903622 	 1.028253
5 25 	 0.705355 	 0.901531 	 1.038199
5 26 	 0.706515 	 0.900786 	 1.050356
5 27 	 0.705963 	 0.899559 	 1.063338
5 28 	 0.705207 	 0.900606 	 1.056326
5 29 	 0.704622 	 0.898560 	 1.053560
5 30 	 0.701188 	 0.894559 	 1.050974
5 31 	 0.702389 	 0.893976 	 1.047297
5 32 	 0.700945 	 0.892727 	 1.049271
5 33 	 0.700057 	 0.889621 	 1.046548
5 34 	 0.697622 	 0.888035 	 1.034525
5 35 	 0.697291 	 0.889060 	 1.029014
5 36 	 0.695338 	 0.883197 	 1.027781
5 37 	 0.694414 	 0.881963 	 1.027276
5 38 	 0.694541 	 0.878354 	 1.032221
5 39 	 0.694576 	 0.878715 	 1.051952
5 40 	 0.694337 	 0.879731 	 1.048966
5 41 	 0.694253 	 0.878261 	 1.046392
5 42 	 0.696090 	 0.882086 	 1.050129
5 43 	 0.696611 	 0.883554 	 1.043302
5 44 	 0.695263 	 0.882973 	 1.042990
5 45 	 0.694217 	 0.882640 	 1.045983
5 46 	 0.695855 	 0.883952 	 1.043871
5 47 	 0.693056 	 0.880513 	 1.042461
5 48 	 0.694321 	 0.883761 	 1.048730
5 49 	 0.693121 	 0.885053 	 1.046322
5 50 	 0.694647 	 0.884449 	 1.047319
5 51 	 0.693732 	 0.882815 	 1.052365
5 52 	 0.694628 	 0.880004 	 1.056703
5 53 	 0.696330 	 0.882044 	 1.062980
5 54 	 0.696767 	 0.879928 	 1.055365
5 55 	 0.698309 	 0.882202 	 1.053286
5 56 	 0.696318 	 0.880477 	 1.057893
5 57 	 0.696797 	 0.879511 	 1.057084
5 58 	 0.695992 	 0.878407 	 1.055027
5 59 	 0.699902 	 0.884417 	 1.058718
5 60 	 0.700837 	 0.884771 	 1.054558
5 61 	 0.698540 	 0.881583 	 1.045406
5 62 	 0.696459 	 0.876910 	 1.037701
5 63 	 0.696651 	 0.880553 	 1.036438
5 64 	 0.699468 	 0.885116 	 1.031195
5 65 	 0.698952 	 0.882907 	 1.026399
5 66 	 0.699949 	 0.882358 	 1.021023
5 67 	 0.700134 	 0.880130 	 1.022908
5 68 	 0.702214 	 0.884772 	 1.024602
5 69 	 0.703188 	 0.886466 	 1.022411
5 70 	 0.703633 	 0.888328 	 1.032364
5 71 	 0.705864 	 0.891169 	 1.024370
5 72 	 0.706389 	 0.894563 	 1.024912
5 73 	 0.707726 	 0.893142 	 1.031038
5 74 	 0.707132 	 0.889797 	 1.037062
5 75 	 0.707184 	 0.891230 	 1.038313
5 76 	 0.708575 	 0.891762 	 1.039727
5 77 	 0.709017 	 0.892340 	 1.038947
5 78 	 0.708244 	 0.889510 	 1.019697
5 79 	 0.711080 	 0.890231 	 1.025779
5 80 	 0.709823 	 0.888742 	 1.027432
5 81 	 0.709558 	 0.888243 	 1.024739
5 82 	 0.709030 	 0.885855 	 1.026423
5 83 	 0.709030 	 0.885855 	 1.026423
5 84 	 0.709030 	 0.885855 	 1.026423
5 85 	 0.709030 	 0.885855 	 1.026423
5 86 	 0.709030 	 0.885855 	 1.026423
5 87 	 0.709030 	 0.885855 	 1.026423
5 88 	 0.709030 	 0.885855 	 1.026423
5 89 	 0.709030 	 0.885855 	 1.026423
5 90 	 0.709030 	 0.885855 	 1.026423
5 91 	 0.709030 	 0.885855 	 1.026423
5 92 	 0.709030 	 0.885855 	 1.026423
5 93 	 0.709030 	 0.885855 	 1.026423
5 94 	 0.709030 	 0.885855 	 1.026423
5 95 	 0.709030 	 0.885855 	 1.026423
5 96 	 0.709030 	 0.885855 	 1.026423
5 97 	 0.709030 	 0.885855 	 1.026423
5 98 	 0.709030 	 0.885855 	 1.026423
5 99 	 0.709030 	 0.885855 	 1.026423
5 100 	 0.709030 	 0.885855 	 1.026423
5 101 	 0.709030 	 0.885855 	 1.026423
