2	520.932
2.02	517.505
2.04	621.194
2.06	793.706
2.08	1089.94
2.1	1591.88
2.12	2381.95
2.14	3423.25
2.16	4229.87
2.18	4004.63
2.2	3002.3
2.22	2025.47
2.24	1343.79
2.26	922.675
2.28	673.167
2.3	522.487
2.32	427.096
2.34	361.545
2.36	315.253
2.38	282.09
2.4	258.537
2.42	242.479
2.44	232.691
2.46	228.59
2.48	230.14
2.5	237.867
2.52	253.007
2.54	277.88
2.56	300.327
2.58	362.436
2.6	464.679
2.62	639.333
2.64	935.625
2.66	1405.63
2.68	2038.51
2.7	2566.55
2.72	2487.18
2.74	1890.2
2.76	1279.18
2.78	846.061
2.8	576.922
2.82	417.46
2.84	321.655
2.86	260.791
2.88	220.487
2.9	191.699
2.92	171.221
2.94	156.807
2.96	147.116
2.98	141.376
3	139.219
3.02	140.627
3.04	145.935
3.06	155.923
3.08	172.046
3.1	189.764
3.12	229.073
3.14	293.298
3.16	402.594
3.18	588.338
3.2	885.326
3.22	1293.53
3.24	1658.08
3.26	1646.47
3.28	1271.02
3.3	864.359
3.32	570.897
3.34	387.267
3.36	278.351
3.38	213.178
3.4	172.047
3.42	144.986
3.44	125.737
3.46	112.095
3.48	102.524
3.5	96.1144
3.52	92.3381
3.54	90.9427
3.56	95.2229
3.58	98.8526
3.6	105.56
3.62	116.282
3.64	128.773
3.66	154.472
3.68	196.125
3.7	266.693
3.72	386.768
3.74	580.202
3.76	851.3
3.78	1109.14
3.8	1129.85
3.82	888.918
3.84	610.001
3.86	404.625
3.88	275.153
3.9	198.301
3.92	152.562
3.94	123.964
3.96	105.337
3.98	92.247
4	83.0596
4.02	76.7138
4.04	72.5678
4.06	70.2491
4.08	69.5766
4.1	70.527
4.12	73.2353
4.14	78.0292
4.16	85.5208
4.18	96.8311
4.2	111.76
4.22	139.57
4.24	186.175
4.26	265.289
4.28	393.424
4.3	576.215
4.32	760.576
4.34	795.781
4.36	641.858
4.38	448.849
4.4	303.678
4.42	211.822
4.44	157.77
4.46	126.39
4.48	107.631
4.5	96.0259
4.52	89.1632
4.54	85.0852
4.56	83.3573
4.58	83.5847
4.6	85.5819
4.62	89.3201
4.64	94.9094
4.66	102.608
4.68	112.855
4.7	126.356
4.72	144.248
4.74	166.941
4.76	201.223
4.78	252.114
4.8	330.378
4.82	450.068
4.84	620.797
4.86	819.987
4.88	962.549
4.9	1034.57
4.92	1186.08
4.94	1554.42
4.96	2198.69
4.98	2999.38
5	3407.25
5.02	2943.99
5.04	2093.67
5.06	1382.4
5.08	911.55
5.1	627.078
5.12	457.782
5.14	352.064
5.16	282.105
5.18	234.323
5.2	201.449
5.22	179.59
5.24	165.632
5.26	155.618
5.28	146.511
5.3	144.036
5.32	152.29
5.34	177.296
5.36	226.549
5.38	304.75
5.4	395.453
5.42	433.518
5.44	375.937
5.46	279.956
5.48	197.436
5.5	140.836
5.52	105.733
5.54	84.7311
5.56	71.9163
5.58	64.2245
5.6	60.4596
5.62	60.248
5.64	63.9707
5.66	71.0524
5.68	76.9176
5.7	73.9075
5.72	64.0434
5.74	54.9563
5.76	49.4094
5.78	47.3058
5.8	48.161
5.82	51.2246
5.84	58.8833
5.86	72.8202
5.88	97.536
5.9	139.29
5.92	203.022
5.94	279.02
5.96	319.393
5.98	280.041
6	203.422
6.02	138.498
6.04	95.4078
6.06	69.4818
6.08	54.4131
6.1	45.5882
6.12	40.4693
6.14	37.744
6.16	37.1682
6.18	39.1142
6.2	44.6114
6.22	55.125
6.24	71.4576
6.26	89.7519
6.28	96.3138
6.3	84.0036
6.32	66.297
6.34	53.0415
6.36	46.5476
6.38	45.7579
6.4	50.5603
6.42	62.375
6.44	84.0882
6.46	115.15
6.48	158.136
6.5	185.619
6.52	171.874
6.54	138.896
6.56	116.864
6.58	113.652
6.6	122.959
6.62	124.686
6.64	104.607
6.66	76.9851
6.68	55.0694
6.7	40.7561
6.72	32.1561
6.74	27.2201
6.76	24.6737
6.78	23.3634
