[Scale3PackRint 1]
       114     0.047    11.857         2
       115     0.084    12.810         2
       116     0.219     2.602         2
       117     0.052    10.222         2
       118     0.071    14.677         2
       119     0.051    16.977         2
       120     0.009    10.668         2
       121     0.053    12.579         2
       122     0.008    28.132         2
       123     0.032    34.988         2
       124     1.000     0.003         2
       125     0.041     8.080         2
       126     0.067     4.891         2
       127     0.012    20.172         2
       128     0.014    18.142         2
       129     0.349     0.279         2
       130     0.878    -0.226         2
       131     0.024    14.990         2
       132     0.018    12.555         2
       133     0.240     0.765         2
       134     0.020    13.463         2
       135     0.044     9.269         2
       136     0.011    47.441         2
       137     0.043     3.694         2
       138     0.108    19.201         2
       139     0.061     6.963         2
       140     0.011    24.013         2
       141     0.345     0.522         2
       142     0.507    -0.149         2
       143     0.997    -0.474         2
       144     0.771    -0.312         2
       145     0.031     9.716         2
       146     0.028    20.131         2
       147     0.027    23.632         2
       148     0.059    22.278         2
       149     0.036     9.238         2
       150     0.059     7.659         2
       151     0.039     5.162         2
       152     0.068     2.602         2
       153     0.007    20.886         2
       154     0.005    21.027         2
       155     0.202     1.000         2
       156     0.030     8.080         2
       157     0.289     0.441         2
       158     0.102     1.927         2
       159     0.012    13.016         2
       160     0.023     7.555         2
       161     0.039     6.644         2
       162     0.012    19.032         2
       163     0.059     4.969         2
       164     0.604     0.310         2
       165     0.591    -0.123         2
       166     0.010    14.476         2
       167     0.035     5.034         2
       168     0.019    13.818         2
       169     0.016    21.215         2
       170     0.030    20.087         2
       171     0.028    12.751         2
       172     0.050     6.739         2
       173     0.009    31.689         2
       174     0.021    18.877         2
       175     0.023     7.470         2
       176     0.028    13.671         2
       177     0.048     8.401         2
       178     0.016    17.629         2
       179     0.013    40.878         2
       180     0.020    13.216         2
       181     0.050     6.151         2
       182     0.044    11.727         2
       183     0.059     3.725         2
       184     0.025    16.919         2
       185     0.006    29.003         2
       186     0.035    14.497         2
       187     0.009    19.371         2
       188     0.053    12.984         2
       189     0.018    28.850         2
       190     0.057     5.475         2
       191     0.026    37.579         2
       193     0.058    12.613         3
       194     0.042     7.593         3
       195     0.092     7.155         3
       196     0.224     1.078         3
       197     0.178     1.833         3
       198     0.429     0.596         3
       199     0.304     1.899         3
       200     0.067    12.166         3
       201     0.038     7.041         3
       202     0.038     5.783         3
       203     0.208     2.243         3
       204     0.132     2.282         3
       205     0.899     0.394         3
       206     0.787     0.372         3
       207     0.036     9.506         3
       208     0.144     2.528         3
       209     0.077     3.104         3
       210     0.080     3.387         3
       211     0.064     5.685         3
       212     0.063     5.724         3
       213     0.079     6.182         3
       214     0.019    12.747         3
       215     0.063     3.608         3
       216     0.061    10.329         3
       217     0.470     0.675         3
       218     0.062     4.845         3
       219     0.042     9.546         3
       220     0.061     3.514         3
       221     0.020     8.594         3
       222     0.073     5.633         3
       223     0.028    13.374         3
       224     0.037    12.208         3
       225     0.028    18.125         3
       226     0.029    17.482         3
       227     0.040    11.959         3
       228     0.048     8.345         3
       229     0.035    13.189         3
       230     0.016    12.708         3
       231     0.033    12.574         3
       232     0.081     3.189         3
       233     0.031    12.791         3
       234     0.041     7.620         3
       235     0.044    14.037         3
       236     0.047     9.254         3
       237     0.033     8.097         3
       238     0.044    14.086         3
       239     0.014    11.647         3
       240     0.032    17.648         3
       241     0.022    13.164         3
       242     0.019     6.598         3
       243     0.040     5.613         3
       244     0.029    18.488         3
       245     0.075     5.438         3
       246     0.044     6.577         3
       247     0.024    19.294         3
       248     0.099     3.671         3
       249     0.084     4.968         3
       250     0.031    10.981         3
       251     0.028    13.634         3
       252     0.641    -0.125         3
       253     0.070     7.882         3
       254     0.063     6.551         3
       255     0.039     9.274         3
       256     0.076     5.071         3
       257     0.087     7.453         3
       258     0.031     5.817         3
       259     0.058     4.583         3
       260     0.067     6.962         3
       261     0.088     4.853         3
       262     0.102     5.634         3
       263     0.064    10.239         3
       264     0.162     2.291         3
       265     0.098     7.096         3
       266     0.105     4.854         3
       267     0.041    12.820         3
       268     0.152     3.217         3
       269     0.043     8.901         3
       270     0.083     4.428         3
       271     0.107     5.182         3
       272     0.048     7.664         3
       273     0.074    10.900         3
       274     0.224     2.947         3
       275     0.093     2.849         3
       277     0.449     0.243         4
       278     0.061     9.619         4
       279     0.023    22.536         4
       280     0.026     8.835         4
       281     0.027     9.822         4
       282     0.039    13.095         4
       283     1.000    -0.084         4
       284     0.027     6.064         4
       285     0.033    19.849         4
       286     0.033     3.661         4
       287     0.029     4.493         4
       288     0.015    36.606         4
       289     0.050     8.980         4
       290     0.053     7.456         4
       291     0.026    27.096         4
       292     0.851     0.001         4
       293     0.063     6.760         4
       294     0.026    18.982         4
       295     1.000    -0.245         4
       296     0.036    11.352         4
       297     0.089     7.286         4
       298     0.152     5.737         4
       299     0.063    14.832         4
       300     0.441     1.242         4
       301     0.079    10.138         4
       302     0.044    11.068         4
       303     1.000     0.069         4
       304     0.063     9.676         4
       305     0.030     8.826         4
       306     0.253     2.397         4
       307     0.030    18.278         4
       308     0.037    11.324         4
       309     0.181     1.138         4
       310     0.364     0.660         4
       311     0.023    15.273         4
       312     0.063     9.454         4
       313     0.051     8.147         4
       314     0.029     7.804         4
       315     0.060    16.875         4
       316     0.167     2.694         4
       317     0.026    12.407         4
       318     0.033    15.895         4
       319     0.431     0.333         4
       320     0.078     4.162         4
       321     0.027    17.468         4
       322     0.040     9.278         4
       323     0.063     5.372         4
       324     0.750     0.146         4
       325     0.013    12.577         4
       326     0.040    12.898         4
       327     0.051     6.044         4
       328     1.000    -0.197         4
       329     0.045    24.145         4
       330     0.039    17.646         4
       331     1.000     0.011         4
       332     0.104     6.205         4
       333     0.026    14.938         4
       334     0.062     7.762         4
       335     0.045     8.413         4
       336     0.057    13.576         4
       337     0.029     7.602         4
       338     0.211     0.823         4
       339     0.084     3.138         4
       340     0.081     4.542         4
       341     0.036     8.252         4
       342     1.000    -0.414         4
       343     0.151     2.871         4
       344     0.094     4.850         4
       345     0.032    10.978         4
       346     0.061     6.091         4
       347     0.058     4.553         4
       348     0.043     8.958         4
       349     0.067    10.507         4
       350     0.037     8.958         4
       351     0.248     0.537         4
       352     0.061     7.691         4
       353     0.053    13.686         4
       354     0.077     3.356         4
       355     0.137     2.814         4
       356     0.033    11.204         4
       357     0.092     6.843         4
       358     0.070     3.919         4
       359     0.071     9.458         4
       360     0.097     3.446         4
       361     0.086     4.875         4
       362     0.052     6.876         4
       363     0.050     9.074         4
       364     0.089     4.428         4
       365     0.052     7.540         4
       366     0.055     5.945         4
       367     0.152     3.337         4
       368     0.051    10.021         4
       370     0.087     6.156         5
       371     0.045     4.487         5
       372     0.099     3.565         5
       373     0.106     3.170         5
       374     0.042     7.617         5
       375     0.676     0.067         5
       376     0.130     2.605         5
       377     0.310     0.485         5
       378     0.573     0.523         5
       379     0.036    12.801         5
       380     0.051     3.920         5
       381     0.109     3.964         5
       382     0.028     7.089         5
       383     0.034    17.914         5
       384     0.053     4.508         5
       385     0.118     1.767         5
       386     0.074     5.090         5
       387     0.031     5.183         5
       388     0.161     2.003         5
       389     0.020    15.228         5
       390     0.056     5.206         5
       391     0.055     5.227         5
       392     0.028    12.387         5
       393     0.152     2.063         5
       394     0.058     7.447         5
       395     0.025     8.609         5
       396     0.056     7.489         5
       397     0.207     1.168         5
       398     0.182     3.677         5
       399     0.093     4.133         5
       400     0.046     7.495         5
       401     0.093     3.710         5
       402     0.029    19.834         5
       403     0.060    13.808         5
       404     0.070    10.402         5
       405     0.084     7.474         5
       406     0.064     5.171         5
       407     0.754     0.265         5
       408     0.089     7.440         5
       409     0.100     6.373         5
       410     0.047     4.271         5
       411     0.179     1.164         5
       412     0.069     5.153         5
       413     0.113     5.677         5
       414     0.696     0.185         5
       415     0.137     2.340         5
       416     0.252     1.682         5
       417     0.083     5.551         5
       418     0.688    -0.310         5
       419     0.455     0.297         5
       420     0.122     7.020         5
       421     0.218     3.105         5
       422     0.085     3.449         5
       423     0.042    16.844         5
       424     0.077     8.185         5
       425     0.042    17.339         5
       426     0.038    14.116         5
       427     0.015     8.394         5
       428     0.109     5.025         5
       429     0.130     2.746         5
       430     0.101     2.881         5
       431     0.243     1.936         5
       432     0.236     0.817         5
       433     0.133     2.685         5
       434     0.199     2.517         5
       435     0.073     6.451         5
       436     0.091     3.827         5
       437     0.150     1.763         5
       438     0.100     2.348         5
       439     0.181     2.745         5
       440     0.198     1.486         5
       441     0.574     0.353         5
       442     0.144     3.519         5
       443     0.063     8.061         5
       444     0.041     6.678         5
       445     0.036    11.160         5
       446     0.080     4.308         5
       447     0.040     7.654         5
       448     0.074     6.496         5
       449     0.072     9.388         5
       450     0.058     3.358         5
       452     0.063     5.228         6
       453     0.082     2.628         6
       454     0.089     4.882         6
       455     0.032    13.645         6
       456     0.091     2.359         6
       457     0.063     2.955         6
       458     0.503     0.141         6
       459     0.028    13.738         6
       460     0.159     2.007         6
       461     0.627     0.222         6
       462     0.166     3.191         6
       463     0.666     0.289         6
       464     0.020    15.577         6
       465     0.096    11.895         6
       466     0.097    10.871         6
       467     0.054     7.890         6
       468     0.079     2.414         6
       469     0.110     5.138         6
       470     0.089     5.610         6
       471     0.073     4.102         6
       472     0.069     3.729         6
       473     1.000     0.177         6
       474     0.035    16.034         6
       475     0.017    12.815         6
       476     0.014    11.727         6
       477     0.230     0.593         6
       478     0.130     3.956         6
       479     0.024     6.727         6
       480     0.738     0.216         6
       481     0.527    -0.019         6
       482     0.111     3.952         6
       483     0.062     2.392         6
       484     0.047     6.348         6
       485     0.203     0.995         6
       486     0.092     3.689         6
       487     0.060     4.049         6
       488     0.097     7.099         6
       489     0.040     5.118         6
       490     0.664     0.010         6
       491     0.593     0.315         6
       492     0.125     3.176         6
       493     0.024    15.657         6
       494     0.041     6.897         6
       495     0.355     0.737         6
       496     0.041     6.991         6
       497     0.018    10.497         6
       498     0.819     0.379         7
       499     0.040     7.708         7
       500     0.086     2.507         7
       501     0.084     5.584         7
       502     0.082     4.583         7
       503     0.048     6.385         7
       504     0.035    11.814         7
       505     0.104     2.744         7
       506     0.055     4.290         7
       507     0.040     7.080         7
       508     0.068    12.065         7
       509     0.041    10.538         7
       510     0.042     6.936         7
       511     0.029     7.842         7
       512     0.083    12.271         7
       513     0.153     1.340         7
       514     0.078     2.818         7
       515     0.066     3.841         7
       516     0.083     5.343         7
       517     0.063     7.337         7
       518     0.031     7.407         7
       519     0.085     6.289         7
       520     0.153     1.432         7
       521     0.054    12.024         7
       522     0.114     2.486         7
       523     0.046     9.166         7
       525     0.153     2.758         8
       526     0.087     4.935         8
       527     0.219     0.796         8
       528     0.066     6.657         8
       529     0.120     3.759         8
       530     0.023     9.907         8
       531     0.095     3.634         8
       532     0.054     4.273         8
       533     0.427     0.391         8
       534     0.076     2.793         8
       535     0.057     2.466         8
       536     0.117     3.434         8
       537     0.040     6.821         8
       538     0.023     8.551         8
       539     0.014    13.509         8
       540     0.054     7.990         8
       541     0.099     3.923         8
       542     0.975     0.075         8
       543     0.024    11.940         8
       544     0.057     4.166         8
       545     0.063     7.773         8
       546     0.028    12.132         8
       547     0.095     6.272         8
       548     0.067     4.933         8
       549     0.061     8.844         8
       550     0.073     4.639         8
       551     0.222     3.171         8
       552     0.067     5.558         8
       553     0.051     6.834         8
       554     0.070     2.967         8
       555     0.063     7.401         8
       556     0.273     0.724         8
       557     0.054     4.638         8
       558     0.069     3.365         8
       559     0.025    14.088         8
       560     0.141     2.559         8
       561     0.109     3.206         8
       562     0.016    15.731         8
       563     0.147     1.780         8
       564     0.051     4.035         8
       565     0.021     9.863         8
       566     0.107     3.828         8
       567     1.000    -0.028         8
       568     0.043    11.508         8
       569     0.098     4.619         8
       570     0.119     4.167         8
       571     0.231     1.573         8
       572     0.029     8.280         8
       573     0.105     4.560         8
       574     0.088     2.157         8
       575     0.086     2.870         8
       576     0.017    17.351         8
       577     0.062     4.780         8
       578     0.053     3.912         8
       579     0.131     2.232         8
       580     0.031    15.140         8
       581     0.059     8.928         8
       582     0.129     2.171         8
       583     0.138     3.460         8
       584     0.153     2.896         8
       585     0.037     7.898         8
       586     0.362     0.241         8
       587     0.074     6.410         8
       588     0.097     2.107         8
       589     0.089     6.933         8
       590     0.471     0.517         8
       591     0.024    13.196         8
       592     0.111     4.766         8
       593     0.225     1.697         8
       594     0.056     4.590         8
       595     0.062     9.903         8
       596     0.022     7.828         8
       597     0.106     2.046         8
       598     0.064     4.926         8
       599     0.065    13.706         8
       600     0.157     2.557         8
       601     0.121     3.947         8
       602     0.052     5.814         8
       603     0.041    16.756         8
       604     0.061     3.840         8
       605     0.060     6.465         8
       606     0.043     6.062         8
       607     0.074     7.007         8
       608     0.179     1.514         8
       609     0.037    10.076         8
       610     0.081     2.539         8
       611     0.043     4.052         8
       612     0.111     2.662         8
       613     0.051     7.866         8
       614     0.160     2.182         8
       615     0.056     3.401         8
       616     0.074     5.681         8
       617     0.020     9.631         8
       618     0.255     1.501         8
       619     0.067     5.026         8
       620     0.035     9.070         8
       621     0.078     2.995         8
       622     0.087     5.003         8
       623     0.059     4.751         8
       624     0.045     6.274         8
       625     0.113     3.311         8
       627     0.110     2.439         9
       628     0.038    13.908         9
       629     0.057     4.869         9
       630     0.099     6.466         9
       631     0.166     1.454         9
       632     0.135     5.607         9
       633     0.629     0.449         9
       634     0.849     0.170         9
       635     0.483     0.115         9
       636     0.231     2.130         9
       637     0.032    14.263         9
       638     0.020    18.295         9
       639     0.074    10.382         9
       640     0.209     1.265         9
       641     0.046    12.517         9
       642     0.035    17.573         9
       643     0.030    28.282         9
       644     0.069     9.042         9
       645     0.305     1.572         9
       646     0.070     9.947         9
       647     0.106     2.602         9
       648     0.063     3.764         9
       649     0.818     0.248         9
       650     0.123     9.133         9
       651     0.086     3.399         9
       652     0.442     0.167         9
       653     0.090     7.911         9
       654     0.145     2.375         9
       655     0.411     0.774         9
       656     0.099     3.129         9
       657     1.000     0.043         9
       658     0.078     2.628         9
       659     0.068     4.353         9
       660     0.147     3.587         9
       661     0.028     7.176         9
       662     0.029    13.399         9
       663     0.053    10.495         9
       664     0.080     9.441         9
       665     0.058     9.862         9
       666     0.052    10.499         9
       667     0.115     7.057         9
       668     0.051     5.927         9
       669     0.071     4.374         9
       670     0.041    11.354         9
       671     0.030    10.096         9
       672     0.146     1.349         9
       673     0.069     7.044         9
       674     0.087     4.824         9
       675     0.121     2.264         9
       676     0.093     3.319         9
       677     0.196     1.145         9
       678     0.067     7.807         9
       679     0.074     3.082         9
       680     0.062     4.579         9
       681     0.149     1.078         9
       682     0.181     1.437         9
       683     0.126     1.470         9
       684     0.135     0.946         9
       685     0.038     7.321         9
       686     0.034    13.186         9
       687     0.045     7.137         9
       688     0.033    11.213         9
       689     0.031    13.040         9
       690     0.073     5.874         9
       691     0.096     3.820         9
       692     0.067     9.677         9
       693     0.101     3.936         9
       694     0.137     3.855         9
       695     0.112     4.401         9
       696     0.137     5.529         9
       697     0.132     3.729         9
       699     0.050     6.401        10
       700     0.039     7.321        10
       701     0.058     4.767        10
       702     0.023    11.094        10
       703     0.084     3.514        10
       704     0.022     9.022        10
       705     0.067     5.642        10
       706     0.082     4.197        10
       707     0.079     4.861        10
       708     0.043     8.259        10
       709     0.055     5.093        10
       710     0.050    10.251        10
       711     0.068     4.753        10
       712     0.062    12.484        10
       713     0.221     2.081        10
       714     0.055     3.704        10
       715     0.081     5.834        10
       716     0.883    -0.096        10
       717     0.050     5.543        10
       718     0.056     7.006        10
       719     0.039     5.366        10
       720     0.034     8.055        10
       721     0.101     4.073        10
       722     0.042     9.001        10
       723     0.066     4.976        10
       724     0.038    10.676        10
       725     0.063     5.612        10
       726     0.049     7.757        10
       727     0.073     8.622        10
       728     0.064     4.458        10
       729     0.030     9.116        10
       730     0.057     9.550        10
       731     0.055     6.490        10
       732     0.111     3.942        10
       733     0.085     3.589        10
       734     0.046     6.735        10
       735     0.075     5.525        10
       736     0.071     4.938        10
       737     0.066     9.856        10
       738     0.049     7.023        10
       739     0.089     4.466        10
       740     0.065     3.630        10
       741     0.082     4.442        10
       742     0.060     9.740        10
       743     0.123     4.029        10
       744     0.150     2.433        10
       745     0.059     8.455        10
       746     0.057     6.884        10
       747     0.220     0.987        10
       748     0.090     9.543        10
       749     0.125     2.045        10
       750     0.074     4.190        10
       751     0.145    -1.079        10
       752     0.073     5.334        10
       753     0.079     7.524        10
       754     0.859    -0.260        10
       755     0.040     8.816        10
       756     0.076     7.294        10
       757     0.069     5.714        10
       758     0.358    -0.062        10
       759     0.063     4.358        10
       760     0.067     4.330        10
       761     0.160     2.253        10
       762     0.396     0.657        10
       763     0.038     5.754        10
       764     0.240     1.992        10
       765     0.066     2.704        10
       766     0.284     0.862        10
       767     0.029     7.110        10
       768     0.264     0.896        10
       769     0.922     0.524        10
       770     0.075     6.279        10
       771     0.063     5.322        10
       772     0.127     2.902        10
       773     0.100     2.492        10
       774     0.059     4.282        10
       775     0.177     1.199        10
       776     0.049    10.038        10
       777     0.045     5.785        10
       778     0.046     3.885        10
       779     0.071     5.378        10
       780     0.138     5.493        10
       781     0.081     6.044        10
       782     0.095     1.962        10
       783     0.075     5.441        10
       784     0.034     7.663        10
       785     0.043     5.508        10
       786     0.059     3.544        10
       787     0.020    14.930        10
       788     0.202     1.832        10
       789     0.064     3.817        10
       790     0.087     6.373        10
       791     0.245     0.904        10
       792     0.156     1.793        10
       793     0.505    -0.290        10
       794     0.060     4.219        10
       795     0.438     0.102        10
       796     0.072     5.073        10
       797     0.081     8.781        10
       798     0.323     0.128        10
       799     0.040     8.576        10
       800     0.074     5.724        10
       801     0.093     7.115        10
       802     0.039    15.228        10
       803     0.092     5.214        10
       804     0.631    -1.117        10
       805     0.040    16.408        10
       807     0.100     5.010        11
       808     0.048    13.277        11
       809     0.013    32.710        11
       810     0.071     6.316        11
       811     0.032     8.790        11
       812     0.086     6.872        11
       813     0.040     7.259        11
       814     0.065     5.385        11
       815     0.057     7.136        11
       816     0.060     5.949        11
       817     0.521     0.095        11
       818     0.095     4.276        11
       819     0.010    30.133        11
       820     0.037    10.238        11
       821     0.256     1.035        11
       822     0.024    21.438        11
       823     0.063     2.051        11
       824     0.019    42.843        11
       825     0.201     0.467        11
       826     0.084     5.001        11
       827     0.011    15.104        11
       828     0.027    15.095        11
       829     0.020    21.477        11
       830     0.119     5.182        11
       831     0.100     1.748        11
       832     0.045    14.385        11
       833     0.024     6.052        11
       834     0.023    14.924        11
       835     0.044     7.782        11
       836     0.035    14.121        11
       837     0.130     2.806        11
       838     0.190     2.072        11
       839     0.043    13.652        11
       840     0.042    11.111        11
       841     0.080    14.162        11
       842     0.645    -0.270        11
       843     0.024    13.264        11
       844     0.539     0.295        11
       845     0.057     4.422        11
       846     0.018    16.540        11
       847     0.019    17.370        11
       848     0.706     0.075        11
       849     0.016    31.709        11
       850     0.120     3.279        11
       851     0.052     7.649        11
       852     0.260     1.214        11
       853     0.032     9.561        11
       854     0.017    10.796        11
       855     0.005    51.102        11
       856     0.039     7.661        11
       857     0.148     1.469        11
       858     0.047    15.827        11
       859     0.299     1.386        11
       860     0.046    11.576        11
       861     0.064     8.055        11
       862     0.003    62.296        11
       863     0.077     3.695        11
       864     0.088     2.817        11
       865     0.770     0.076        11
       866     0.203     0.737        11
       867     0.261     1.811        11
       868     0.015    21.591        11
       869     0.045     6.205        11
       870     0.052    10.773        11
       871     0.040    11.119        11
       872     0.205     1.300        11
       873     0.056     8.606        11
       874     0.041    27.234        11
       875     0.138     2.080        11
       876     0.034    21.873        11
       877     0.032    17.167        11
       878     0.014    14.211        11
       879     0.096     5.215        11
       880     0.045     7.367        11
       881     0.054    19.178        11
       882     0.154     3.005        11
       883     0.014    25.738        11
       884     0.058     7.454        11
       885     0.080     2.693        11
       886     0.043    12.709        11
       887     0.023    14.742        11
       888     0.024    19.597        11
       889     0.030    13.712        11
       890     0.067     5.072        11
       891     0.045    12.089        11
       892     0.116     2.386        11
       893     0.168     0.868        11
       894     0.009    33.311        11
       895     0.064     2.931        11
       896     0.381     0.054        11
       897     0.054     6.927        11
       898     0.101     2.110        11
       899     0.029     7.446        11
