[Profiles 1] 

4 1 	 0.697181 	 0.859359 	 1.024542
4 2 	 0.697181 	 0.859359 	 1.024542
4 3 	 0.697181 	 0.859359 	 1.024542
4 4 	 0.697181 	 0.859359 	 1.024542
4 5 	 0.697181 	 0.859359 	 1.024542
4 6 	 0.697181 	 0.859359 	 1.024542
4 7 	 0.697181 	 0.859359 	 1.024542
4 8 	 0.697181 	 0.859359 	 1.024542
4 9 	 0.697181 	 0.859359 	 1.024542
4 10 	 0.697181 	 0.859359 	 1.024542
4 11 	 0.697181 	 0.859359 	 1.024542
4 12 	 0.697181 	 0.859359 	 1.024542
4 13 	 0.697181 	 0.859359 	 1.024542
4 14 	 0.697181 	 0.859359 	 1.024542
4 15 	 0.697181 	 0.859359 	 1.024542
4 16 	 0.697181 	 0.859359 	 1.024542
4 17 	 0.697181 	 0.859359 	 1.024542
4 18 	 0.697181 	 0.859359 	 1.024542
4 19 	 0.697181 	 0.859359 	 1.024542
4 20 	 0.697181 	 0.859359 	 1.024542
4 21 	 0.697589 	 0.861544 	 1.028763
4 22 	 0.696078 	 0.859274 	 1.021563
4 23 	 0.696078 	 0.859274 	 1.021563
4 24 	 0.696078 	 0.859274 	 1.021563
4 25 	 0.696078 	 0.859274 	 1.021563
4 26 	 0.696078 	 0.859274 	 1.021563
4 27 	 0.696078 	 0.859274 	 1.021563
4 28 	 0.696078 	 0.859274 	 1.021563
4 29 	 0.696078 	 0.859274 	 1.021563
4 30 	 0.696078 	 0.859274 	 1.021563
4 31 	 0.696078 	 0.859274 	 1.021563
4 32 	 0.696078 	 0.859274 	 1.021563
4 33 	 0.696078 	 0.859274 	 1.021563
4 34 	 0.696078 	 0.859274 	 1.021563
4 35 	 0.696078 	 0.859274 	 1.021563
4 36 	 0.696078 	 0.859274 	 1.021563
4 37 	 0.696078 	 0.859274 	 1.021563
4 38 	 0.696078 	 0.859274 	 1.021563
4 39 	 0.696078 	 0.859274 	 1.021563
4 40 	 0.696078 	 0.859274 	 1.021563
4 41 	 0.696078 	 0.859274 	 1.021563
