[Profiles 1] 

3 1 	 0.711721 	 0.872819 	 1.012068
3 2 	 0.711721 	 0.872819 	 1.012068
3 3 	 0.711721 	 0.872819 	 1.012068
3 4 	 0.711721 	 0.872819 	 1.012068
3 5 	 0.711721 	 0.872819 	 1.012068
3 6 	 0.711721 	 0.872819 	 1.012068
3 7 	 0.711721 	 0.872819 	 1.012068
3 8 	 0.711721 	 0.872819 	 1.012068
3 9 	 0.711721 	 0.872819 	 1.012068
3 10 	 0.711721 	 0.872819 	 1.012068
3 11 	 0.711721 	 0.872819 	 1.012068
3 12 	 0.711721 	 0.872819 	 1.012068
3 13 	 0.711721 	 0.872819 	 1.012068
3 14 	 0.711721 	 0.872819 	 1.012068
3 15 	 0.711721 	 0.872819 	 1.012068
3 16 	 0.711721 	 0.872819 	 1.012068
3 17 	 0.711721 	 0.872819 	 1.012068
3 18 	 0.710757 	 0.872629 	 1.011025
3 19 	 0.708780 	 0.869996 	 1.003156
3 20 	 0.710266 	 0.870255 	 1.006915
3 21 	 0.711101 	 0.869740 	 1.007543
3 22 	 0.711321 	 0.872115 	 1.007017
3 23 	 0.709139 	 0.871784 	 1.001387
3 24 	 0.709139 	 0.871784 	 1.001387
3 25 	 0.709139 	 0.871784 	 1.001387
3 26 	 0.709139 	 0.871784 	 1.001387
3 27 	 0.709139 	 0.871784 	 1.001387
3 28 	 0.709139 	 0.871784 	 1.001387
3 29 	 0.709139 	 0.871784 	 1.001387
3 30 	 0.709139 	 0.871784 	 1.001387
3 31 	 0.709139 	 0.871784 	 1.001387
3 32 	 0.709139 	 0.871784 	 1.001387
3 33 	 0.709139 	 0.871784 	 1.001387
3 34 	 0.709139 	 0.871784 	 1.001387
3 35 	 0.709139 	 0.871784 	 1.001387
3 36 	 0.709139 	 0.871784 	 1.001387
3 37 	 0.709139 	 0.871784 	 1.001387
3 38 	 0.709139 	 0.871784 	 1.001387
3 39 	 0.709139 	 0.871784 	 1.001387
