[Profiles 1] 

7 1 	 0.743526 	 0.849062 	 0.934694
7 2 	 0.743526 	 0.849062 	 0.934694
7 3 	 0.743526 	 0.849062 	 0.934694
7 4 	 0.743526 	 0.849062 	 0.934694
7 5 	 0.743526 	 0.849062 	 0.934694
7 6 	 0.743526 	 0.849062 	 0.934694
7 7 	 0.743526 	 0.849062 	 0.934694
7 8 	 0.743526 	 0.849062 	 0.934694
7 9 	 0.743526 	 0.849062 	 0.934694
7 10 	 0.743526 	 0.849062 	 0.934694
7 11 	 0.743526 	 0.849062 	 0.934694
7 12 	 0.743526 	 0.849062 	 0.934694
7 13 	 0.743526 	 0.849062 	 0.934694
7 14 	 0.743526 	 0.849062 	 0.934694
7 15 	 0.743526 	 0.849062 	 0.934694
7 16 	 0.743526 	 0.849062 	 0.934694
7 17 	 0.743526 	 0.849062 	 0.934694
7 18 	 0.743526 	 0.849062 	 0.934694
7 19 	 0.741398 	 0.849813 	 0.933410
7 20 	 0.741166 	 0.849307 	 0.931862
7 21 	 0.740629 	 0.848356 	 0.951725
7 22 	 0.742346 	 0.852052 	 0.946687
7 23 	 0.743484 	 0.854308 	 0.941676
7 24 	 0.743807 	 0.855115 	 0.945107
7 25 	 0.742196 	 0.854201 	 0.954471
7 26 	 0.739782 	 0.854188 	 0.966448
7 27 	 0.740603 	 0.854759 	 0.971618
7 28 	 0.739380 	 0.855408 	 0.973929
7 29 	 0.736024 	 0.849426 	 0.972133
7 30 	 0.734000 	 0.848186 	 0.967556
7 31 	 0.733979 	 0.849576 	 0.962763
7 32 	 0.731211 	 0.847127 	 0.965274
7 33 	 0.731862 	 0.847469 	 0.973163
7 34 	 0.732302 	 0.848466 	 0.973362
7 35 	 0.733016 	 0.849128 	 0.972899
7 36 	 0.731899 	 0.848227 	 0.969839
7 37 	 0.732457 	 0.849323 	 0.966604
7 38 	 0.731993 	 0.847877 	 0.964903
7 39 	 0.733237 	 0.850439 	 0.964909
7 40 	 0.734042 	 0.851198 	 0.967548
7 41 	 0.733928 	 0.849406 	 0.971512
7 42 	 0.736090 	 0.850348 	 0.968870
7 43 	 0.733574 	 0.844463 	 0.965365
7 44 	 0.731559 	 0.841172 	 0.963568
7 45 	 0.730801 	 0.838678 	 0.963821
7 46 	 0.730575 	 0.837974 	 0.957333
7 47 	 0.730179 	 0.835811 	 0.953046
7 48 	 0.729307 	 0.833838 	 0.956572
7 49 	 0.730231 	 0.834293 	 0.972635
7 50 	 0.730970 	 0.836180 	 0.975382
7 51 	 0.729785 	 0.833865 	 0.983304
7 52 	 0.728956 	 0.831275 	 0.980057
7 53 	 0.728910 	 0.831007 	 0.977279
7 54 	 0.731421 	 0.831196 	 0.983120
7 55 	 0.729959 	 0.830025 	 0.983091
7 56 	 0.729930 	 0.830770 	 0.972331
7 57 	 0.731327 	 0.832120 	 0.968133
7 58 	 0.728816 	 0.828208 	 0.972501
7 59 	 0.727809 	 0.827557 	 0.982462
7 60 	 0.729152 	 0.829653 	 0.968180
7 61 	 0.729712 	 0.829052 	 0.958887
7 62 	 0.730776 	 0.829181 	 0.958431
7 63 	 0.731419 	 0.828418 	 0.956661
7 64 	 0.732806 	 0.831324 	 0.946591
7 65 	 0.731784 	 0.830074 	 0.951847
7 66 	 0.729211 	 0.826970 	 0.947270
7 67 	 0.731660 	 0.829050 	 0.947864
7 68 	 0.731747 	 0.827970 	 0.947596
7 69 	 0.733331 	 0.828157 	 0.959645
7 70 	 0.732929 	 0.827867 	 0.954525
7 71 	 0.734058 	 0.827294 	 0.957951
7 72 	 0.734624 	 0.827826 	 0.952471
7 73 	 0.734396 	 0.826769 	 0.955797
7 74 	 0.734365 	 0.826597 	 0.948043
7 75 	 0.735148 	 0.828455 	 0.949888
7 76 	 0.735441 	 0.829630 	 0.944592
7 77 	 0.735441 	 0.829630 	 0.944592
7 78 	 0.735441 	 0.829630 	 0.944592
7 79 	 0.735441 	 0.829630 	 0.944592
7 80 	 0.735441 	 0.829630 	 0.944592
7 81 	 0.735441 	 0.829630 	 0.944592
7 82 	 0.735441 	 0.829630 	 0.944592
7 83 	 0.735441 	 0.829630 	 0.944592
7 84 	 0.735441 	 0.829630 	 0.944592
7 85 	 0.735441 	 0.829630 	 0.944592
7 86 	 0.735441 	 0.829630 	 0.944592
7 87 	 0.735441 	 0.829630 	 0.944592
7 88 	 0.735441 	 0.829630 	 0.944592
7 89 	 0.735441 	 0.829630 	 0.944592
7 90 	 0.735441 	 0.829630 	 0.944592
7 91 	 0.735441 	 0.829630 	 0.944592
7 92 	 0.735441 	 0.829630 	 0.944592
7 93 	 0.735441 	 0.829630 	 0.944592
