[Profiles 1] 

2 1 	 0.712473 	 0.878262 	 1.040869
2 2 	 0.712473 	 0.878262 	 1.040869
2 3 	 0.712473 	 0.878262 	 1.040869
2 4 	 0.712473 	 0.878262 	 1.040869
2 5 	 0.712473 	 0.878262 	 1.040869
2 6 	 0.712473 	 0.878262 	 1.040869
2 7 	 0.712473 	 0.878262 	 1.040869
2 8 	 0.712473 	 0.878262 	 1.040869
2 9 	 0.712473 	 0.878262 	 1.040869
2 10 	 0.712473 	 0.878262 	 1.040869
2 11 	 0.712473 	 0.878262 	 1.040869
2 12 	 0.712473 	 0.878262 	 1.040869
2 13 	 0.712473 	 0.878262 	 1.040869
2 14 	 0.712473 	 0.878262 	 1.040869
2 15 	 0.712473 	 0.878262 	 1.040869
2 16 	 0.712473 	 0.878262 	 1.040869
2 17 	 0.712473 	 0.878262 	 1.040869
2 18 	 0.712473 	 0.878262 	 1.040869
2 19 	 0.712473 	 0.878262 	 1.040869
2 20 	 0.712473 	 0.878262 	 1.040869
2 21 	 0.712473 	 0.878262 	 1.040869
2 22 	 0.713293 	 0.879745 	 1.051303
2 23 	 0.714559 	 0.881795 	 1.058257
2 24 	 0.715767 	 0.883968 	 1.047842
2 25 	 0.713224 	 0.881238 	 1.041260
2 26 	 0.713199 	 0.880237 	 1.043053
2 27 	 0.714245 	 0.880451 	 1.041878
2 28 	 0.713888 	 0.878869 	 1.044587
2 29 	 0.714025 	 0.877637 	 1.044229
2 30 	 0.713273 	 0.876738 	 1.046115
2 31 	 0.714503 	 0.877172 	 1.043037
2 32 	 0.715879 	 0.876811 	 1.045530
2 33 	 0.714728 	 0.876034 	 1.051103
2 34 	 0.716066 	 0.876474 	 1.050687
2 35 	 0.717761 	 0.879539 	 1.054940
2 36 	 0.717770 	 0.878691 	 1.055391
2 37 	 0.720250 	 0.881289 	 1.054769
2 38 	 0.722470 	 0.884327 	 1.055382
2 39 	 0.722230 	 0.883684 	 1.055305
2 40 	 0.720546 	 0.882984 	 1.057420
2 41 	 0.720225 	 0.882786 	 1.059030
2 42 	 0.719634 	 0.880548 	 1.057471
2 43 	 0.719240 	 0.878323 	 1.052695
2 44 	 0.720211 	 0.880446 	 1.046839
2 45 	 0.719045 	 0.878622 	 1.040318
2 46 	 0.718008 	 0.877291 	 1.036522
2 47 	 0.715290 	 0.873436 	 1.033671
2 48 	 0.715143 	 0.870775 	 1.032977
2 49 	 0.715790 	 0.872968 	 1.030289
2 50 	 0.713090 	 0.874299 	 1.024674
2 51 	 0.711974 	 0.873451 	 1.024368
2 52 	 0.711088 	 0.869204 	 1.033988
2 53 	 0.713672 	 0.872859 	 1.038508
2 54 	 0.713648 	 0.873725 	 1.038978
2 55 	 0.714982 	 0.877847 	 1.036998
2 56 	 0.716146 	 0.881553 	 1.031872
2 57 	 0.715537 	 0.881390 	 1.043738
2 58 	 0.713481 	 0.880024 	 1.041356
2 59 	 0.712836 	 0.878225 	 1.039820
2 60 	 0.712508 	 0.880080 	 1.034335
2 61 	 0.709828 	 0.879715 	 1.029581
2 62 	 0.710889 	 0.882661 	 1.036830
2 63 	 0.711691 	 0.882190 	 1.024375
2 64 	 0.713701 	 0.882100 	 1.023208
2 65 	 0.713471 	 0.883491 	 1.024395
2 66 	 0.715576 	 0.885872 	 1.031619
2 67 	 0.714271 	 0.885096 	 1.031766
2 68 	 0.714511 	 0.885045 	 1.025725
2 69 	 0.712662 	 0.883385 	 1.021515
2 70 	 0.711496 	 0.885960 	 1.020928
2 71 	 0.710670 	 0.885507 	 1.018518
2 72 	 0.709365 	 0.886089 	 1.018311
2 73 	 0.706594 	 0.883362 	 1.020726
2 74 	 0.708425 	 0.885713 	 1.024012
2 75 	 0.706356 	 0.884475 	 1.020187
2 76 	 0.706026 	 0.884894 	 1.020608
2 77 	 0.706026 	 0.884894 	 1.020608
2 78 	 0.706026 	 0.884894 	 1.020608
2 79 	 0.706026 	 0.884894 	 1.020608
2 80 	 0.706026 	 0.884894 	 1.020608
2 81 	 0.706026 	 0.884894 	 1.020608
2 82 	 0.706026 	 0.884894 	 1.020608
2 83 	 0.706026 	 0.884894 	 1.020608
2 84 	 0.706026 	 0.884894 	 1.020608
2 85 	 0.706026 	 0.884894 	 1.020608
2 86 	 0.706026 	 0.884894 	 1.020608
2 87 	 0.706026 	 0.884894 	 1.020608
2 88 	 0.706026 	 0.884894 	 1.020608
2 89 	 0.706026 	 0.884894 	 1.020608
2 90 	 0.706026 	 0.884894 	 1.020608
2 91 	 0.706026 	 0.884894 	 1.020608
2 92 	 0.706026 	 0.884894 	 1.020608
2 93 	 0.706026 	 0.884894 	 1.020608
2 94 	 0.706026 	 0.884894 	 1.020608
2 95 	 0.706026 	 0.884894 	 1.020608
2 96 	 0.706026 	 0.884894 	 1.020608
