[Profiles 1] 

4 1 	 1.841637 	 0.932702 	 1.925641
4 2 	 1.841637 	 0.932702 	 1.925641
4 3 	 1.841637 	 0.932702 	 1.925641
4 4 	 1.841637 	 0.932702 	 1.925641
4 5 	 1.841637 	 0.932702 	 1.925641
4 6 	 1.841637 	 0.932702 	 1.925641
4 7 	 1.841637 	 0.932702 	 1.925641
4 8 	 1.841637 	 0.932702 	 1.925641
4 9 	 1.841637 	 0.932702 	 1.925641
4 10 	 1.841637 	 0.932702 	 1.925641
4 11 	 1.841637 	 0.932702 	 1.925641
4 12 	 1.841637 	 0.932702 	 1.925641
4 13 	 1.841637 	 0.932702 	 1.925641
4 14 	 1.841637 	 0.932702 	 1.925641
4 15 	 1.841637 	 0.932702 	 1.925641
4 16 	 1.841637 	 0.932702 	 1.925641
4 17 	 1.841637 	 0.932702 	 1.925641
4 18 	 1.841637 	 0.932702 	 1.925641
4 19 	 1.841637 	 0.932702 	 1.925641
4 20 	 1.841637 	 0.932702 	 1.925641
4 21 	 1.841637 	 0.932702 	 1.925641
4 22 	 1.841637 	 0.932702 	 1.925641
4 23 	 1.841637 	 0.932702 	 1.925641
4 24 	 1.841637 	 0.932702 	 1.925641
4 25 	 1.841637 	 0.932702 	 1.925641
4 26 	 1.841637 	 0.932702 	 1.925641
4 27 	 1.841637 	 0.932702 	 1.925641
4 28 	 1.841637 	 0.932702 	 1.925641
4 29 	 1.841637 	 0.932702 	 1.925641
4 30 	 1.841637 	 0.932702 	 1.925641
4 31 	 1.841637 	 0.932702 	 1.925641
4 32 	 1.841637 	 0.932702 	 1.925641
4 33 	 1.841637 	 0.932702 	 1.925641
4 34 	 1.841637 	 0.932702 	 1.925641
4 35 	 1.841637 	 0.932702 	 1.925641
4 36 	 1.841637 	 0.932702 	 1.925641
4 37 	 1.841637 	 0.932702 	 1.925641
4 38 	 1.841637 	 0.932702 	 1.925641
4 39 	 1.841637 	 0.932702 	 1.925641
4 40 	 1.841637 	 0.932702 	 1.925641
4 41 	 1.860129 	 0.930123 	 1.914009
4 42 	 1.879802 	 0.927729 	 1.897162
4 43 	 1.897337 	 0.925962 	 1.886286
4 44 	 1.915340 	 0.924143 	 1.888965
4 45 	 1.924003 	 0.924386 	 1.881327
4 46 	 1.953791 	 0.924236 	 1.890535
4 47 	 1.963323 	 0.923719 	 1.892082
4 48 	 1.992319 	 0.925555 	 1.892024
4 49 	 2.008961 	 0.925402 	 1.892091
4 50 	 2.041523 	 0.923631 	 1.892404
4 51 	 2.076051 	 0.927452 	 1.894951
4 52 	 2.119213 	 0.929847 	 1.893770
4 53 	 2.137722 	 0.928167 	 1.893693
4 54 	 2.173922 	 0.932486 	 1.877171
4 55 	 2.211784 	 0.930694 	 1.888431
4 56 	 2.216984 	 0.930633 	 1.886148
4 57 	 2.216984 	 0.930633 	 1.886148
4 58 	 2.216984 	 0.930633 	 1.886148
4 59 	 2.216984 	 0.930633 	 1.886148
4 60 	 2.216984 	 0.930633 	 1.886148
4 61 	 2.216984 	 0.930633 	 1.886148
4 62 	 2.216984 	 0.930633 	 1.886148
4 63 	 2.216984 	 0.930633 	 1.886148
4 64 	 2.216984 	 0.930633 	 1.886148
4 65 	 2.216984 	 0.930633 	 1.886148
4 66 	 2.216984 	 0.930633 	 1.886148
4 67 	 2.216984 	 0.930633 	 1.886148
4 68 	 2.216984 	 0.930633 	 1.886148
4 69 	 2.216984 	 0.930633 	 1.886148
4 70 	 2.216984 	 0.930633 	 1.886148
4 71 	 2.216984 	 0.930633 	 1.886148
4 72 	 2.216984 	 0.930633 	 1.886148
4 73 	 2.216984 	 0.930633 	 1.886148
4 74 	 2.216984 	 0.930633 	 1.886148
4 75 	 2.216984 	 0.930633 	 1.886148
4 76 	 2.216984 	 0.930633 	 1.886148
4 77 	 2.216984 	 0.930633 	 1.886148
4 78 	 2.216984 	 0.930633 	 1.886148
4 79 	 2.216984 	 0.930633 	 1.886148
4 80 	 2.216984 	 0.930633 	 1.886148
4 81 	 2.216984 	 0.930633 	 1.886148
4 82 	 2.216984 	 0.930633 	 1.886148
4 83 	 2.216984 	 0.930633 	 1.886148
4 84 	 2.216984 	 0.930633 	 1.886148
4 85 	 2.216984 	 0.930633 	 1.886148
4 86 	 2.216984 	 0.930633 	 1.886148
4 87 	 2.216984 	 0.930633 	 1.886148
4 88 	 2.216984 	 0.930633 	 1.886148
4 89 	 2.216984 	 0.930633 	 1.886148
4 90 	 2.216984 	 0.930633 	 1.886148
4 91 	 2.216984 	 0.930633 	 1.886148
4 92 	 2.216984 	 0.930633 	 1.886148
4 93 	 2.216984 	 0.930633 	 1.886148
4 94 	 2.216984 	 0.930633 	 1.886148
