[Profiles 1] 

10 1 	 1.370166 	 0.949658 	 2.417825
10 2 	 1.370166 	 0.949658 	 2.417825
10 3 	 1.370166 	 0.949658 	 2.417825
10 4 	 1.370166 	 0.949658 	 2.417825
10 5 	 1.370166 	 0.949658 	 2.417825
10 6 	 1.370166 	 0.949658 	 2.417825
10 7 	 1.370166 	 0.949658 	 2.417825
10 8 	 1.370166 	 0.949658 	 2.417825
10 9 	 1.370166 	 0.949658 	 2.417825
10 10 	 1.370166 	 0.949658 	 2.417825
10 11 	 1.370166 	 0.949658 	 2.417825
10 12 	 1.370166 	 0.949658 	 2.417825
10 13 	 1.370166 	 0.949658 	 2.417825
10 14 	 1.370166 	 0.949658 	 2.417825
10 15 	 1.370166 	 0.949658 	 2.417825
10 16 	 1.370166 	 0.949658 	 2.417825
10 17 	 1.370166 	 0.949658 	 2.417825
10 18 	 1.370166 	 0.949658 	 2.417825
10 19 	 1.370166 	 0.949658 	 2.417825
10 20 	 1.370166 	 0.949658 	 2.417825
10 21 	 1.370166 	 0.949658 	 2.417825
10 22 	 1.370166 	 0.949658 	 2.417825
10 23 	 1.370166 	 0.949658 	 2.417825
10 24 	 1.370166 	 0.949658 	 2.417825
10 25 	 1.370166 	 0.949658 	 2.417825
10 26 	 1.370166 	 0.949658 	 2.417825
10 27 	 1.370166 	 0.949658 	 2.417825
10 28 	 1.370166 	 0.949658 	 2.417825
10 29 	 1.370166 	 0.949658 	 2.417825
10 30 	 1.370166 	 0.949658 	 2.417825
10 31 	 1.370166 	 0.949658 	 2.417825
10 32 	 1.370166 	 0.949658 	 2.417825
10 33 	 1.370166 	 0.949658 	 2.417825
10 34 	 1.370166 	 0.949658 	 2.417825
10 35 	 1.370166 	 0.949658 	 2.417825
10 36 	 1.370166 	 0.949658 	 2.417825
10 37 	 1.370166 	 0.949658 	 2.417825
10 38 	 1.370166 	 0.949658 	 2.417825
10 39 	 1.370166 	 0.949658 	 2.417825
10 40 	 1.370166 	 0.949658 	 2.417825
10 41 	 1.370166 	 0.949658 	 2.417825
10 42 	 1.370166 	 0.949658 	 2.417825
10 43 	 1.370166 	 0.949658 	 2.417825
10 44 	 1.369698 	 0.948373 	 2.413247
10 45 	 1.373640 	 0.945400 	 2.418701
10 46 	 1.374710 	 0.943675 	 2.400182
10 47 	 1.379616 	 0.945543 	 2.391059
10 48 	 1.389142 	 0.944989 	 2.389607
10 49 	 1.391439 	 0.945917 	 2.389721
10 50 	 1.396800 	 0.948391 	 2.392873
10 51 	 1.405363 	 0.949873 	 2.392018
10 52 	 1.411876 	 0.951489 	 2.381642
10 53 	 1.414247 	 0.950301 	 2.387458
10 54 	 1.422448 	 0.949260 	 2.374776
10 55 	 1.427952 	 0.953125 	 2.368203
10 56 	 1.430309 	 0.952094 	 2.353413
10 57 	 1.433271 	 0.952110 	 2.351610
10 58 	 1.436684 	 0.951196 	 2.349630
10 59 	 1.442626 	 0.952110 	 2.376789
10 60 	 1.445955 	 0.949137 	 2.377076
10 61 	 1.449326 	 0.951181 	 2.382412
10 62 	 1.450165 	 0.949582 	 2.380702
10 63 	 1.455020 	 0.951563 	 2.361664
10 64 	 1.455672 	 0.951115 	 2.361885
10 65 	 1.457943 	 0.951934 	 2.352314
10 66 	 1.459307 	 0.951194 	 2.339223
10 67 	 1.459265 	 0.947956 	 2.330081
10 68 	 1.459265 	 0.947956 	 2.330081
10 69 	 1.459265 	 0.947956 	 2.330081
10 70 	 1.459265 	 0.947956 	 2.330081
10 71 	 1.459265 	 0.947956 	 2.330081
10 72 	 1.459265 	 0.947956 	 2.330081
10 73 	 1.459265 	 0.947956 	 2.330081
10 74 	 1.459265 	 0.947956 	 2.330081
10 75 	 1.459265 	 0.947956 	 2.330081
10 76 	 1.459265 	 0.947956 	 2.330081
10 77 	 1.459265 	 0.947956 	 2.330081
10 78 	 1.459265 	 0.947956 	 2.330081
10 79 	 1.459265 	 0.947956 	 2.330081
10 80 	 1.459265 	 0.947956 	 2.330081
10 81 	 1.459265 	 0.947956 	 2.330081
10 82 	 1.459265 	 0.947956 	 2.330081
10 83 	 1.459265 	 0.947956 	 2.330081
10 84 	 1.459265 	 0.947956 	 2.330081
10 85 	 1.459265 	 0.947956 	 2.330081
10 86 	 1.459265 	 0.947956 	 2.330081
10 87 	 1.459265 	 0.947956 	 2.330081
10 88 	 1.459265 	 0.947956 	 2.330081
10 89 	 1.459265 	 0.947956 	 2.330081
10 90 	 1.459265 	 0.947956 	 2.330081
10 91 	 1.459265 	 0.947956 	 2.330081
10 92 	 1.459265 	 0.947956 	 2.330081
10 93 	 1.459265 	 0.947956 	 2.330081
10 94 	 1.459265 	 0.947956 	 2.330081
10 95 	 1.459265 	 0.947956 	 2.330081
10 96 	 1.459265 	 0.947956 	 2.330081
10 97 	 1.459265 	 0.947956 	 2.330081
10 98 	 1.459265 	 0.947956 	 2.330081
10 99 	 1.459265 	 0.947956 	 2.330081
10 100 	 1.459265 	 0.947956 	 2.330081
10 101 	 1.459265 	 0.947956 	 2.330081
10 102 	 1.459265 	 0.947956 	 2.330081
10 103 	 1.459265 	 0.947956 	 2.330081
10 104 	 1.459265 	 0.947956 	 2.330081
10 105 	 1.459265 	 0.947956 	 2.330081
10 106 	 1.459265 	 0.947956 	 2.330081
10 107 	 1.459265 	 0.947956 	 2.330081
10 108 	 1.459265 	 0.947956 	 2.330081
10 109 	 1.459265 	 0.947956 	 2.330081
