[Scale3PackRint 1]
       163     0.095    10.203         2
       164     0.068     9.594         2
       165     0.043    11.122         2
       166     0.039    15.974         2
       167     0.044    11.232         2
       168     0.044     9.098         2
       169     0.089     6.346         2
       170     0.139     5.434         2
       171     0.033    10.066         2
       172     0.041     9.088         2
       173     0.047    13.410         2
       174     0.035    14.284         2
       175     0.095     6.247         2
       176     0.059     9.771         2
       177     0.050    10.200         2
       178     0.056    12.735         2
       179     0.050    10.739         2
       180     0.053    10.362         2
       181     0.044    10.244         2
       182     0.058    10.742         2
       183     0.023    10.716         2
       184     0.024    14.599         2
       185     0.045    23.381         3
       186     0.047    10.449         3
       187     0.020    16.934         3
       188     0.025    21.988         3
       189     0.026    14.571         3
       190     0.049    34.694         3
       191     0.015    12.833         3
       192     0.022     9.720         3
       193     0.035    20.145         3
       194     0.031    19.605         3
       195     0.042    13.819         3
       196     0.012    20.398         3
       197     0.019    24.352         3
       198     0.031     6.272         3
       199     0.100    10.406         3
       200     0.066    10.963         3
       201     0.016    20.279         3
       202     0.033    25.075         3
       203     0.011    14.795         3
       204     0.017    21.614         3
       205     0.021    23.289         3
       206     0.116    10.229         3
       207     0.070    17.885         3
       208     0.023     7.572         3
       209     0.026    24.277         3
       210     0.040    16.358         3
       211     0.076     5.727         3
       212     0.099     5.706         3
       213     0.015    23.472         3
       214     0.035    16.157         3
       215     0.034    21.221         3
       216     0.038    10.467         3
       217     0.050    17.418         3
       218     0.027    13.629         3
       219     0.015    25.151         3
       220     0.030    21.045         3
       221     0.021    15.773         3
       222     0.031    22.902         3
       223     0.056    17.409         4
       224     0.079    15.704         4
       225     0.034    15.520         4
       226     0.050    15.335         4
       227     0.037    14.578         4
       228     0.105    12.300         4
       229     0.052     9.311         4
       230     0.062    13.406         4
       231     0.092     6.265         4
       232     0.039     8.942         4
       233     0.031    17.691         4
       234     0.038    13.940         4
       235     0.068    10.443         4
       236     0.032    13.219         4
       237     0.054    14.480         4
       238     0.049    12.290         4
       239     0.054    10.555         4
       240     0.039    16.873         4
       241     0.066     8.199         4
       242     0.041    11.826         4
       243     0.029    26.289         4
       244     0.044    12.237         4
       245     0.045    11.513         4
       246     0.040    10.550         4
       247     0.061    13.232         4
       248     0.047    20.604         4
       249     0.043     9.342         4
       250     0.059     8.713         4
       251     0.028    13.788         4
       252     0.042    14.547         4
       253     0.036    11.040         4
       254     0.030    12.898         4
       255     0.045     9.649         4
       256     0.055    13.751         4
       257     0.059     9.916         4
       258     0.033    14.993         4
       259     0.046    12.801         4
       260     0.034    14.506         4
       261     0.017    13.344         4
       262     0.029    14.806         4
       263     0.051    18.156         4
       264     0.038    17.769         5
       265     0.066    11.558         5
       266     0.055    11.776         5
       267     0.036    13.850         5
       268     0.027    10.499         5
       269     0.062    12.946         5
       270     0.038    12.257         5
       271     0.021    15.009         5
       272     0.046     8.723         5
       273     0.039    19.729         5
       274     0.069    10.700         5
       275     0.030    14.632         5
       276     0.055     7.528         5
       277     0.055     8.948         5
       278     0.057    20.505         5
       279     0.055    14.799         5
       280     0.025    12.914         5
       281     0.042    17.852         5
       282     0.047    18.839         5
       283     0.026    11.901         5
       284     0.028    18.868         5
       285     0.022    15.492         5
       286     0.002     7.448         5
       287     0.044    13.020         5
       288     0.066     8.735         5
       289     0.020    19.235         5
       290     0.040    16.010         5
       291     0.061    20.937         5
       292     0.048    13.875         5
       293     0.063    14.869         5
       294     0.024    13.368         5
       295     0.026    14.560         5
       296     0.027    17.693         5
       297     0.028    13.438         5
       298     0.033    20.035         5
       299     0.044    15.589         5
       300     0.057    12.252         5
       301     0.046    11.201         5
       302     0.063    13.690         5
       303     0.051    16.609         5
       304     0.056    10.818         5
       305     0.020    15.598         5
       306     0.052    11.663         5
       307     0.036    18.495         5
       308     0.030    12.839         5
       309     0.044    12.521         5
       310     0.060    12.234         5
       311     0.033    11.551         5
       312     0.034    18.342         5
       313     0.056    20.020         5
       314     0.036    12.501         5
       315     0.036    11.257         5
       316     0.068     9.218         5
       317     0.036    13.256         5
       318     0.040    19.323         5
       319     0.043    19.611         5
       320     0.032    10.519         5
       321     0.049    11.703         5
       322     0.043    19.163         5
       323     0.020    21.892         5
       324     0.033    14.465         5
       325     0.067    11.891         5
       326     0.087     5.891         5
       327     0.067    17.449         5
       328     0.022    10.241         5
       329     0.111    17.023         5
       330     0.024    17.522         5
       331     0.039    11.354         5
       332     0.037    15.761         5
       333     0.019    13.983         5
       334     0.039    17.872         5
       335     0.043    11.821         5
       336     0.032    36.542         5
       337     0.036     9.689         5
       338     0.039    15.855         5
       339     0.044    12.902         5
       340     0.039    12.179         5
       341     0.034    13.502         5
       342     0.059    11.757         5
       343     0.019    18.118         5
       344     0.042    14.977         5
       345     0.024    13.449         5
       346     0.112     8.611         5
       347     0.034    20.715         5
       348     0.013    15.144         5
       349     0.033    13.458         5
       350     0.035    11.680         5
       351     0.020    11.790         5
       352     0.024    18.723         5
       353     0.026    17.359         5
       354     0.045    11.268         5
       355     0.028    14.887         5
       356     0.030    13.477         5
       357     0.038    14.246         5
       358     0.015    16.468         5
       359     0.032    10.683         5
       360     0.040    18.936         5
       361     0.024    13.014         5
       362     0.045    12.511         5
       363     0.034    19.156         5
       364     0.006    11.113         5
       365     0.018    27.467         6
       366     0.025    19.960         6
       367     0.036    14.570         6
       368     0.024    16.679         6
       369     0.022    25.644         6
       370     0.033    21.051         6
       371     0.028    22.892         6
       372     0.032    15.292         6
       373     0.029    16.755         6
       374     0.042    16.080         6
       375     0.035    14.185         6
       376     0.047    18.663         6
       377     0.023    18.704         6
       378     0.019    18.727         6
       379     0.025    15.362         6
       380     0.062    12.268         6
       381     0.031    14.491         6
       382     0.019    20.683         6
       383     0.032    13.317         6
       384     0.028    12.085         6
       385     0.054    22.715         6
       386     0.019    21.592         6
       387     0.035    14.786         6
       388     0.016    22.206         6
       389     0.051    12.146         6
       390     0.036    10.217         6
       391     0.016    15.860         6
       392     0.059    11.671         6
       393     0.039    12.766         6
       394     0.031    19.025         6
       395     0.038    28.464         6
       396     0.044     7.131         6
       397     0.016    20.948         6
       398     0.030    23.836         6
       399     0.026    21.266         6
       400     0.067    11.431         6
       401     0.026    11.292         6
       402     0.044    11.120         6
       403     0.028    20.529         6
       404     0.056     8.014         6
       405     0.064    15.735         6
       406     0.031    13.947         6
       407     0.013    16.331         6
       408     0.038    19.428         6
       409     0.028    20.310         6
       410     0.056    11.637         6
       411     0.034     8.737         6
       412     0.041    11.119         6
       413     0.028    15.348         6
       414     0.034    12.906         6
       415     0.027    17.186         6
       416     0.023    14.488         6
       417     0.030    13.099         6
       418     0.047     9.817         6
       419     0.046    11.520         6
       420     0.052    10.626         6
       421     0.029    14.820         6
       422     0.032    16.621         6
       423     0.046    16.977         6
       424     0.023    15.354         6
       425     0.069     9.580         6
       426     0.083     8.244         6
       427     0.058    14.234         6
       428     0.019    16.548         6
       429     0.048    16.226         6
       430     0.035     9.137         6
       431     0.026    19.250         6
       432     0.051    13.386         6
       433     0.023    17.282         6
       434     0.024    14.493         6
       435     0.040    10.370         6
       436     0.046    10.864         6
       437     0.054     9.636         6
       438     0.028    20.289         7
       439     0.018    46.543         7
       440     0.046    33.993         7
       441     0.039    21.695         7
       442     0.145     9.191         7
       443     0.021    46.806         7
       444     0.031    34.427         7
       445     0.039    22.690         7
       446     0.040    23.107         7
       447     0.030    25.392         7
       448     0.027    23.980         7
       449     0.024    27.807         7
       450     0.041    28.756         7
       451     0.054    18.531         7
       452     0.062    42.551         7
       453     0.066    14.875         7
       454     0.017    16.903         7
       455     0.006    50.106         7
       456     0.023    54.608         7
       457     0.022    14.827         7
       458     0.043    24.735         7
       459     0.035    15.536         7
       460     0.047     8.996         7
       461     0.039    23.462         7
       462     0.053    11.467         7
       463     0.032    69.074         7
       464     0.025    23.547         7
       465     0.047    37.443         7
       466     0.013    11.508         7
       467     0.018    28.946         7
       468     0.015    24.097         7
       469     0.039    40.559         7
       470     0.013    49.398         7
       471     0.056    25.933         7
       472     0.056    25.933         7
       473     0.027    33.721         7
       474     0.021    23.920         7
       475     0.043    28.947         7
       476     0.021    40.414         7
       477     0.051    40.227         7
       478     0.030    22.959         7
       479     0.073    45.923         7
       480     0.025    23.314         7
       481     0.011    20.629         7
       482     0.042    14.493         7
       483     0.057    37.804         7
       484     0.030    14.797         7
       485     0.039    47.164         7
       486     0.029    54.062         7
       487     0.056    14.916         7
       488     0.022    29.433         7
       489     0.042    22.863         7
       490     0.044    24.360         7
       491     0.038    41.546         7
       492     0.029    16.958         7
       493     0.246     4.074         7
       494     0.037    29.718         7
       495     0.019    32.847         7
       496     0.052    24.129         7
       497     0.021    15.554         7
       498     0.029    38.232         7
       499     0.091    11.764         7
       500     0.051    23.334         7
       501     0.074    14.990         7
       502     0.023    12.305         7
       503     0.047    47.307         7
       504     0.058    17.940         7
       505     0.040    18.506         7
       506     0.055    22.568         7
       507     0.015    25.607         7
       508     0.053     9.115         7
       509     0.025    30.610         7
       510     0.038    25.483         7
       511     0.017    35.150         7
       512     0.029    21.113         7
       513     0.042    25.117         7
       514     0.019    23.471         7
       515     0.070    35.766         7
       516     0.043    24.687         7
       517     0.033    25.025         7
       518     0.076    36.305         7
       519     0.045    22.072         7
       520     0.025    13.555         7
       521     0.067     9.778         7
       522     0.014    18.768         7
       523     0.018    34.491         7
       524     0.068    31.086         7
       525     0.047    14.185         7
       526     0.047    30.224         7
       527     0.047    34.528         7
       528     0.048    34.513         7
       529     0.037    24.648         7
       530     0.047    27.208         7
