[Latticeperrun 1]

2 	 7.0002 	 14.0255 	 17.9940 	 90.0000 	 97.7421 	 90.0000 	 1750.5541 	 7.0056 	 14.0042 	 18.0075 	 90.0927 	 97.7482 	 89.9602 	 1750.5541
7 	 7.0008 	 14.0150 	 17.9960 	 90.0000 	 97.7292 	 90.0000 	 1749.6622 	 6.9999 	 14.0159 	 17.9999 	 90.0407 	 97.7917 	 89.9390 	 1749.6622
