[PowderGraph 1]
2thetadeg	d-value	intx	sigx	count
   4.17046     21.16963    0.00000    0.00000          0
   4.18046     21.11902    0.00000    0.00000          0
   4.19046     21.06865    0.00000    0.00000          0
   4.20046     21.01852    0.00000    0.00000          0
   4.21046     20.96863    0.00000    0.00000          0
   4.22046     20.91897    0.00000    0.00000          0
   4.23046     20.86955    0.00000    0.00000          0
   4.24046     20.82037    0.00000    0.00000          0
   4.25045     20.77141    0.00000    0.00000          0
   4.26045     20.72269    0.00000    0.00000          0
   4.27045     20.67419    0.00000    0.00000          0
   4.28045     20.62592    0.00000    0.00000          0
   4.29045     20.57787    0.00000    0.00000          0
   4.30045     20.53005    0.00000    0.00000          0
   4.31045     20.48245    0.00000    0.00000          0
   4.32045     20.43507    0.00000    0.00000          0
   4.33044     20.38791    0.00000    0.00000          0
   4.34044     20.34097    0.00000    0.00000          0
   4.35044     20.29424    0.00000    0.00000          0
   4.36044     20.24773    0.00000    0.00000          0
   4.37044     20.20143    0.00000    0.00000          0
   4.38044     20.15534    0.00000    0.00000          0
   4.39044     20.10946    0.00000    0.00000          0
   4.40044     20.06379    0.00000    0.00000          0
   4.41043     20.01832    0.00000    0.00000          0
   4.42043     19.97307    0.00000    0.00000          0
   4.43043     19.92801    0.00000    0.00000          0
   4.44043     19.88316    0.00000    0.00000          0
   4.45043     19.83851    0.00000    0.00000          0
   4.46043     19.79406    0.00000    0.00000          0
   4.47043     19.74981    0.00000    0.00000          0
   4.48043     19.70576    0.00000    0.00000          0
   4.49042     19.66191    0.00000    0.00000          0
   4.50042     19.61825    0.00000    0.00000          0
   4.51042     19.57478    0.00000    0.00000          0
   4.52042     19.53150    0.00000    0.00000          0
   4.53042     19.48842    0.00000    0.00000          0
   4.54042     19.44553    0.00000    0.00000          0
   4.55042     19.40282    0.00000    0.00000          0
   4.56041     19.36030    0.00000    0.00000          0
   4.57041     19.31797    0.00000    0.00000          0
   4.58041     19.27582    0.00000    0.00000          0
   4.59041     19.23386    0.00000    0.00000          0
   4.60041     19.19208    0.00000    0.00000          0
   4.61041     19.15048    0.00000    0.00000          0
   4.62041     19.10906    0.00000    0.00000          0
   4.63041     19.06782    0.00000    0.00000          0
   4.64040     19.02675    0.00000    0.00000          0
   4.65040     18.98587    0.00000    0.00000          0
   4.66040     18.94515    0.00000    0.00000          0
   4.67040     18.90462    0.00000    0.00000          0
   4.68040     18.86425    0.00000    0.00000          0
   4.69040     18.82406    0.00000    0.00000          0
   4.70040     18.78404    0.00000    0.00000          0
   4.71040     18.74419    0.00000    0.00000          0
   4.72039     18.70451    0.00000    0.00000          0
   4.73039     18.66500    0.00000    0.00000          0
   4.74039     18.62565    0.00000    0.00000          0
   4.75039     18.58647    0.00000    0.00000          0
   4.76039     18.54745    0.00000    0.00000          0
   4.77039     18.50860    0.00000    0.00000          0
   4.78039     18.46991    0.00000    0.00000          0
   4.79039     18.43138    0.00000    0.00000          0
   4.80038     18.39301    0.00000    0.00000          0
   4.81038     18.35480    0.00000    0.00000          0
   4.82038     18.31675    0.00000    0.00000          0
   4.83038     18.27886    0.00000    0.00000          0
   4.84038     18.24112    0.00000    0.00000          0
   4.85038     18.20354    0.00000    0.00000          0
   4.86038     18.16612    0.00000    0.00000          0
   4.87038     18.12885    0.00000    0.00000          0
   4.88037     18.09173    0.00000    0.00000          0
   4.89037     18.05476    0.00000    0.00000          0
   4.90037     18.01794    0.00000    0.00000          0
   4.91037     17.98128    0.00000    0.00000          0
   4.92037     17.94476    0.00000    0.00000          0
   4.93037     17.90839    0.00000    0.00000          0
   4.94037     17.87217    0.00000    0.00000          0
   4.95036     17.83609    0.00000    0.00000          0
   4.96036     17.80016    0.00000    0.00000          0
   4.97036     17.76438    0.00000    0.00000          0
   4.98036     17.72873    0.00000    0.00000          0
   4.99036     17.69324    0.00000    0.00000          0
   5.00036     17.65788    0.00000    0.00000          0
   5.01036     17.62266    0.00000    0.00000          0
