[Lattice 1]

1 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
2 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
3 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
4 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
5 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
6 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
7 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
8 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
9 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
10 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
11 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
12 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
13 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
14 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
15 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
16 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
17 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
18 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
19 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
20 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
21 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
22 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
23 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
24 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
25 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
26 	 2 	 9.2962 	 12.4850 	 24.2236 	 101.2000 	 90.7105 	 96.3974 	 2739.0730 	 100.0000 
27 	 2 	 9.2958 	 12.4843 	 24.2224 	 101.1948 	 90.7157 	 96.3913 	 2738.7504 	 100.0000 
28 	 2 	 9.2968 	 12.4842 	 24.2239 	 101.1963 	 90.7086 	 96.3933 	 2739.1868 	 100.0000 
29 	 2 	 9.2969 	 12.4835 	 24.2283 	 101.2040 	 90.7004 	 96.3916 	 2739.4891 	 100.0000 
30 	 2 	 9.2971 	 12.4845 	 24.2295 	 101.2110 	 90.6966 	 96.3974 	 2739.8180 	 100.0000 
31 	 2 	 9.2957 	 12.4843 	 24.2303 	 101.2073 	 90.6954 	 96.3897 	 2739.5164 	 100.0000 
32 	 2 	 9.2943 	 12.4841 	 24.2280 	 101.2041 	 90.7108 	 96.3887 	 2738.8375 	 100.0000 
33 	 2 	 9.2937 	 12.4843 	 24.2275 	 101.2049 	 90.7181 	 96.3837 	 2738.6314 	 100.0000 
34 	 2 	 9.2923 	 12.4843 	 24.2269 	 101.2061 	 90.7321 	 96.3775 	 2738.1671 	 100.0000 
35 	 2 	 9.2934 	 12.4846 	 24.2268 	 101.2069 	 90.7260 	 96.3791 	 2738.5377 	 100.0000 
36 	 2 	 9.2936 	 12.4842 	 24.2270 	 101.2062 	 90.7261 	 96.3775 	 2738.5385 	 100.0000 
