[Profiles 1] 

8 1 	 1.595217 	 1.016163 	 1.899571
8 2 	 1.595217 	 1.016163 	 1.899571
8 3 	 1.595217 	 1.016163 	 1.899571
8 4 	 1.595217 	 1.016163 	 1.899571
8 5 	 1.595217 	 1.016163 	 1.899571
8 6 	 1.595217 	 1.016163 	 1.899571
8 7 	 1.595217 	 1.016163 	 1.899571
8 8 	 1.595217 	 1.016163 	 1.899571
8 9 	 1.595217 	 1.016163 	 1.899571
8 10 	 1.595217 	 1.016163 	 1.899571
8 11 	 1.595217 	 1.016163 	 1.899571
8 12 	 1.595217 	 1.016163 	 1.899571
8 13 	 1.595217 	 1.016163 	 1.899571
8 14 	 1.595217 	 1.016163 	 1.899571
8 15 	 1.595217 	 1.016163 	 1.899571
8 16 	 1.595217 	 1.016163 	 1.899571
8 17 	 1.595217 	 1.016163 	 1.899571
8 18 	 1.595217 	 1.016163 	 1.899571
8 19 	 1.595217 	 1.016163 	 1.899571
8 20 	 1.595217 	 1.016163 	 1.899571
8 21 	 1.595217 	 1.016163 	 1.899571
8 22 	 1.595217 	 1.016163 	 1.899571
8 23 	 1.595217 	 1.016163 	 1.899571
8 24 	 1.595217 	 1.016163 	 1.899571
8 25 	 1.595217 	 1.016163 	 1.899571
8 26 	 1.595217 	 1.016163 	 1.899571
8 27 	 1.595217 	 1.016163 	 1.899571
8 28 	 1.595217 	 1.016163 	 1.899571
8 29 	 1.595217 	 1.016163 	 1.899571
8 30 	 1.595217 	 1.016163 	 1.899571
8 31 	 1.595217 	 1.016163 	 1.899571
8 32 	 1.595217 	 1.016163 	 1.899571
8 33 	 1.595217 	 1.016163 	 1.899571
8 34 	 1.595217 	 1.016163 	 1.899571
8 35 	 1.595217 	 1.016163 	 1.899571
8 36 	 1.595217 	 1.016163 	 1.899571
8 37 	 1.595217 	 1.016163 	 1.899571
8 38 	 1.595217 	 1.016163 	 1.899571
8 39 	 1.595217 	 1.016163 	 1.899571
8 40 	 1.595217 	 1.016163 	 1.899571
8 41 	 1.595217 	 1.016163 	 1.899571
8 42 	 1.595217 	 1.016163 	 1.899571
8 43 	 1.595217 	 1.016163 	 1.899571
8 44 	 1.595217 	 1.016163 	 1.899571
8 45 	 1.595217 	 1.016163 	 1.899571
8 46 	 1.595217 	 1.016163 	 1.899571
8 47 	 1.595217 	 1.016163 	 1.899571
8 48 	 1.600371 	 1.016913 	 1.902759
8 49 	 1.601665 	 1.015070 	 1.906486
8 50 	 1.604304 	 1.016309 	 1.904799
8 51 	 1.619123 	 1.017681 	 1.892373
8 52 	 1.625130 	 1.015145 	 1.898183
8 53 	 1.639120 	 1.014237 	 1.879384
8 54 	 1.649387 	 1.013261 	 1.903448
8 55 	 1.664938 	 1.011446 	 1.894257
8 56 	 1.665133 	 1.012179 	 1.899541
8 57 	 1.668355 	 1.012741 	 1.898044
8 58 	 1.678237 	 1.010331 	 1.890293
8 59 	 1.678237 	 1.010331 	 1.890293
8 60 	 1.678237 	 1.010331 	 1.890293
8 61 	 1.678237 	 1.010331 	 1.890293
8 62 	 1.678237 	 1.010331 	 1.890293
8 63 	 1.678237 	 1.010331 	 1.890293
8 64 	 1.678237 	 1.010331 	 1.890293
8 65 	 1.678237 	 1.010331 	 1.890293
8 66 	 1.678237 	 1.010331 	 1.890293
8 67 	 1.678237 	 1.010331 	 1.890293
8 68 	 1.678237 	 1.010331 	 1.890293
8 69 	 1.678237 	 1.010331 	 1.890293
8 70 	 1.678237 	 1.010331 	 1.890293
8 71 	 1.678237 	 1.010331 	 1.890293
8 72 	 1.678237 	 1.010331 	 1.890293
8 73 	 1.678237 	 1.010331 	 1.890293
8 74 	 1.678237 	 1.010331 	 1.890293
8 75 	 1.678237 	 1.010331 	 1.890293
8 76 	 1.678237 	 1.010331 	 1.890293
8 77 	 1.678237 	 1.010331 	 1.890293
8 78 	 1.678237 	 1.010331 	 1.890293
8 79 	 1.678237 	 1.010331 	 1.890293
8 80 	 1.678237 	 1.010331 	 1.890293
8 81 	 1.678237 	 1.010331 	 1.890293
8 82 	 1.678237 	 1.010331 	 1.890293
8 83 	 1.678237 	 1.010331 	 1.890293
8 84 	 1.678237 	 1.010331 	 1.890293
8 85 	 1.678237 	 1.010331 	 1.890293
8 86 	 1.678237 	 1.010331 	 1.890293
8 87 	 1.678237 	 1.010331 	 1.890293
8 88 	 1.678237 	 1.010331 	 1.890293
8 89 	 1.678237 	 1.010331 	 1.890293
8 90 	 1.678237 	 1.010331 	 1.890293
8 91 	 1.678237 	 1.010331 	 1.890293
8 92 	 1.678237 	 1.010331 	 1.890293
8 93 	 1.678237 	 1.010331 	 1.890293
8 94 	 1.678237 	 1.010331 	 1.890293
8 95 	 1.678237 	 1.010331 	 1.890293
8 96 	 1.678237 	 1.010331 	 1.890293
8 97 	 1.678237 	 1.010331 	 1.890293
8 98 	 1.678237 	 1.010331 	 1.890293
8 99 	 1.678237 	 1.010331 	 1.890293
8 100 	 1.678237 	 1.010331 	 1.890293
8 101 	 1.678237 	 1.010331 	 1.890293
8 102 	 1.678237 	 1.010331 	 1.890293
8 103 	 1.678237 	 1.010331 	 1.890293
