[Profiles 1] 

5 1 	 1.358535 	 0.895057 	 1.985436
5 2 	 1.358535 	 0.895057 	 1.985436
5 3 	 1.358535 	 0.895057 	 1.985436
5 4 	 1.358535 	 0.895057 	 1.985436
5 5 	 1.358535 	 0.895057 	 1.985436
5 6 	 1.358535 	 0.895057 	 1.985436
5 7 	 1.358535 	 0.895057 	 1.985436
5 8 	 1.358535 	 0.895057 	 1.985436
5 9 	 1.358535 	 0.895057 	 1.985436
5 10 	 1.358535 	 0.895057 	 1.985436
5 11 	 1.358535 	 0.895057 	 1.985436
5 12 	 1.358535 	 0.895057 	 1.985436
5 13 	 1.358535 	 0.895057 	 1.985436
5 14 	 1.358535 	 0.895057 	 1.985436
5 15 	 1.358535 	 0.895057 	 1.985436
5 16 	 1.358535 	 0.895057 	 1.985436
5 17 	 1.358535 	 0.895057 	 1.985436
5 18 	 1.358535 	 0.895057 	 1.985436
5 19 	 1.358535 	 0.895057 	 1.985436
5 20 	 1.358535 	 0.895057 	 1.985436
5 21 	 1.358535 	 0.895057 	 1.985436
5 22 	 1.358535 	 0.895057 	 1.985436
5 23 	 1.358535 	 0.895057 	 1.985436
5 24 	 1.358535 	 0.895057 	 1.985436
5 25 	 1.358535 	 0.895057 	 1.985436
5 26 	 1.358535 	 0.895057 	 1.985436
5 27 	 1.358535 	 0.895057 	 1.985436
5 28 	 1.358535 	 0.895057 	 1.985436
5 29 	 1.358535 	 0.895057 	 1.985436
5 30 	 1.358535 	 0.895057 	 1.985436
5 31 	 1.358535 	 0.895057 	 1.985436
5 32 	 1.358535 	 0.895057 	 1.985436
5 33 	 1.358535 	 0.895057 	 1.985436
5 34 	 1.358535 	 0.895057 	 1.985436
5 35 	 1.358535 	 0.895057 	 1.985436
5 36 	 1.358535 	 0.895057 	 1.985436
5 37 	 1.358535 	 0.895057 	 1.985436
5 38 	 1.358535 	 0.895057 	 1.985436
5 39 	 1.358535 	 0.895057 	 1.985436
5 40 	 1.358535 	 0.895057 	 1.985436
5 41 	 1.354780 	 0.895978 	 1.987164
5 42 	 1.348897 	 0.897204 	 1.988105
5 43 	 1.345778 	 0.898035 	 1.977159
5 44 	 1.343866 	 0.898087 	 1.974096
5 45 	 1.343866 	 0.898087 	 1.974096
5 46 	 1.343866 	 0.898087 	 1.974096
5 47 	 1.343866 	 0.898087 	 1.974096
5 48 	 1.343866 	 0.898087 	 1.974096
5 49 	 1.343866 	 0.898087 	 1.974096
5 50 	 1.343866 	 0.898087 	 1.974096
5 51 	 1.343866 	 0.898087 	 1.974096
5 52 	 1.343866 	 0.898087 	 1.974096
5 53 	 1.343866 	 0.898087 	 1.974096
5 54 	 1.343866 	 0.898087 	 1.974096
5 55 	 1.343866 	 0.898087 	 1.974096
5 56 	 1.343866 	 0.898087 	 1.974096
5 57 	 1.343866 	 0.898087 	 1.974096
5 58 	 1.343866 	 0.898087 	 1.974096
5 59 	 1.343866 	 0.898087 	 1.974096
5 60 	 1.343866 	 0.898087 	 1.974096
5 61 	 1.343866 	 0.898087 	 1.974096
5 62 	 1.343866 	 0.898087 	 1.974096
5 63 	 1.343866 	 0.898087 	 1.974096
5 64 	 1.343866 	 0.898087 	 1.974096
5 65 	 1.343866 	 0.898087 	 1.974096
5 66 	 1.343866 	 0.898087 	 1.974096
5 67 	 1.343866 	 0.898087 	 1.974096
5 68 	 1.343866 	 0.898087 	 1.974096
5 69 	 1.343866 	 0.898087 	 1.974096
5 70 	 1.343866 	 0.898087 	 1.974096
5 71 	 1.343866 	 0.898087 	 1.974096
5 72 	 1.343866 	 0.898087 	 1.974096
5 73 	 1.343866 	 0.898087 	 1.974096
5 74 	 1.343866 	 0.898087 	 1.974096
5 75 	 1.343866 	 0.898087 	 1.974096
5 76 	 1.343866 	 0.898087 	 1.974096
5 77 	 1.343866 	 0.898087 	 1.974096
5 78 	 1.343866 	 0.898087 	 1.974096
5 79 	 1.343866 	 0.898087 	 1.974096
5 80 	 1.343866 	 0.898087 	 1.974096
5 81 	 1.343866 	 0.898087 	 1.974096
5 82 	 1.343866 	 0.898087 	 1.974096
5 83 	 1.343866 	 0.898087 	 1.974096
