[Profiles 1] 

7 1 	 3.466446 	 1.013205 	 1.726761
7 2 	 3.466446 	 1.013205 	 1.726761
7 3 	 3.466446 	 1.013205 	 1.726761
7 4 	 3.466446 	 1.013205 	 1.726761
7 5 	 3.466446 	 1.013205 	 1.726761
7 6 	 3.466446 	 1.013205 	 1.726761
7 7 	 3.466446 	 1.013205 	 1.726761
7 8 	 3.466446 	 1.013205 	 1.726761
7 9 	 3.466446 	 1.013205 	 1.726761
7 10 	 3.466446 	 1.013205 	 1.726761
7 11 	 3.466446 	 1.013205 	 1.726761
7 12 	 3.466446 	 1.013205 	 1.726761
7 13 	 3.466446 	 1.013205 	 1.726761
7 14 	 3.466446 	 1.013205 	 1.726761
7 15 	 3.466446 	 1.013205 	 1.726761
7 16 	 3.466446 	 1.013205 	 1.726761
7 17 	 3.466446 	 1.013205 	 1.726761
7 18 	 3.466446 	 1.013205 	 1.726761
7 19 	 3.466446 	 1.013205 	 1.726761
7 20 	 3.466446 	 1.013205 	 1.726761
7 21 	 3.466446 	 1.013205 	 1.726761
7 22 	 3.466446 	 1.013205 	 1.726761
7 23 	 3.466446 	 1.013205 	 1.726761
7 24 	 3.466446 	 1.013205 	 1.726761
7 25 	 3.466446 	 1.013205 	 1.726761
7 26 	 3.466446 	 1.013205 	 1.726761
7 27 	 3.466446 	 1.013205 	 1.726761
