[Scale3Pack 1]
         2     1.197         1
         3     1.197         1
         4     1.196         1
         5     1.194         1
         6     1.193         1
         7     1.191         1
         8     1.186         1
         9     1.180         1
        10     1.180         1
        11     1.179         1
        12     1.178         1
        13     1.174         1
        14     1.168         1
        15     1.162         1
        16     1.158         1
        17     1.162         1
        18     1.166         1
        19     1.174         1
        20     1.179         1
        21     1.181         1
        22     1.184         1
        23     1.188         1
        24     1.189         1
        25     1.190         1
        26     1.191         1
        27     1.191         1
        28     1.190         1
        29     1.188         1
        30     1.182         1
        31     1.174         1
        32     1.165         1
        33     1.156         1
        34     1.148         1
        35     1.141         1
        36     1.135         1
        37     1.130         1
        38     1.129         1
        39     1.126         1
        40     1.123         1
        41     1.137         1
        42     1.149         1
        43     1.148         1
        44     1.148         1
        45     1.147         1
        46     1.147         1
        47     1.143         1
        48     1.139         1
        49     1.136         1
        50     1.133         1
        51     1.132         1
        52     1.131         1
        53     1.132         1
        54     1.134         1
        55     1.139         1
        56     1.134         1
        57     1.130         1
        58     1.126         1
        59     1.123         1
        60     1.120         1
        61     1.115         1
        62     1.111         1
        63     1.114         1
        64     1.116         1
        65     1.119         1
        66     1.121         1
        67     1.120         1
        68     1.120         1
        69     1.125         1
        70     1.125         1
        71     1.128         1
        72     1.130         1
        73     1.134         1
        74     1.133         1
        75     1.146         1
        76     1.148         1
        77     1.149         1
        78     1.150         1
        79     1.150         1
        80     1.150         1
        81     1.150         1
        82     1.147         1
        83     1.142         1
        84     1.139         1
        85     1.136         1
        86     1.131         1
        87     1.127         1
        88     1.122         1
        89     1.120         1
        90     1.120         1
        92     1.113         2
        93     1.113         2
        94     1.113         2
        95     1.113         2
        96     1.125         2
        97     1.128         2
        98     1.129         2
        99     1.130         2
       100     1.128         2
       101     1.137         2
       102     1.141         2
       103     1.144         2
       104     1.149         2
       105     1.150         2
       106     1.151         2
       107     1.150         2
       108     1.145         2
       109     1.142         2
       110     1.140         2
       111     1.136         2
       112     1.133         2
       113     1.132         2
       114     1.132         2
       115     1.142         2
       116     1.144         2
       117     1.145         2
       118     1.147         2
       119     1.154         2
       120     1.160         2
       121     1.165         2
       122     1.175         2
       123     1.183         2
       124     1.183         2
       125     1.184         2
       126     1.187         2
       127     1.189         2
       128     1.192         2
       129     1.193         2
       130     1.194         2
       131     1.195         2
       132     1.197         2
       133     1.199         2
       134     1.201         2
       135     1.203         2
       136     1.204         2
       137     1.207         2
       138     1.209         2
       139     1.201         2
       140     1.196         2
       141     1.196         2
       142     1.195         2
       143     1.194         2
       144     1.193         2
       145     1.192         2
       146     1.185         2
       147     1.189         2
       148     1.194         2
       149     1.185         2
       150     1.177         2
       151     1.168         2
       152     1.162         2
       153     1.157         2
       154     1.152         2
       155     1.149         2
       156     1.146         2
       157     1.144         2
       158     1.141         2
       159     1.135         2
       160     1.129         2
       161     1.123         2
       162     1.118         2
       163     1.113         2
       164     1.111         2
       165     1.110         2
       166     1.108         2
       167     1.105         2
       168     1.101         2
       169     1.094         2
       170     1.088         2
       171     1.083         2
       172     1.079         2
       173     1.073         2
       174     1.073         2
       175     1.072         2
       176     1.072         2
       177     1.073         2
       178     1.078         2
       179     1.080         2
       180     1.070         2
       181     1.062         2
       182     1.057         2
       183     1.054         2
       184     1.052         2
       185     1.053         2
       186     1.055         2
       187     1.048         2
       188     1.040         2
       189     1.038         2
       190     1.035         2
       191     1.032         2
       193     1.069         3
       194     1.072         3
       195     1.074         3
       196     1.075         3
       197     1.076         3
       198     1.077         3
       199     1.078         3
       200     1.079         3
       201     1.079         3
       202     1.079         3
       203     1.078         3
       204     1.078         3
       205     1.077         3
       206     1.077         3
       207     1.077         3
       208     1.076         3
       209     1.075         3
       210     1.074         3
       211     1.073         3
       212     1.073         3
       213     1.072         3
       214     1.072         3
       215     1.072         3
       216     1.072         3
       217     1.072         3
       218     1.071         3
       219     1.070         3
       220     1.067         3
       221     1.065         3
       222     1.062         3
       223     1.058         3
       224     1.053         3
       225     1.047         3
       226     1.043         3
       227     1.039         3
       228     1.034         3
       229     1.030         3
       230     1.024         3
       231     1.018         3
       232     1.012         3
       233     1.006         3
       234     1.000         3
       235     0.996         3
       236     0.990         3
       237     0.984         3
       238     0.978         3
       239     0.975         3
       240     0.971         3
       241     0.968         3
       242     0.965         3
       243     0.962         3
       244     0.959         3
       245     0.954         3
       246     0.949         3
       247     0.944         3
       248     0.941         3
       249     0.937         3
       250     0.934         3
       251     0.930         3
       252     0.929         3
       253     0.928         3
       254     0.927         3
       255     0.925         3
       256     0.923         3
       257     0.921         3
       258     0.919         3
       259     0.918         3
       260     0.916         3
       261     0.914         3
       262     0.911         3
       263     0.910         3
       264     0.909         3
       265     0.908         3
       266     0.911         3
       267     0.914         3
       268     0.915         3
       269     0.917         3
       270     0.920         3
       271     0.921         3
       272     0.922         3
       273     0.925         3
       274     0.924         3
       275     0.924         3
       277     0.890         4
       278     0.890         4
       279     0.888         4
       280     0.886         4
       281     0.884         4
       282     0.883         4
       283     0.882         4
       284     0.881         4
       285     0.879         4
       286     0.878         4
       287     0.877         4
       288     0.877         4
       289     0.876         4
       290     0.874         4
       291     0.873         4
       292     0.871         4
       293     0.869         4
       294     0.866         4
       295     0.864         4
       296     0.862         4
       297     0.859         4
       298     0.855         4
       299     0.851         4
       300     0.850         4
       301     0.850         4
       302     0.850         4
       303     0.850         4
       304     0.850         4
       305     0.852         4
       306     0.853         4
       307     0.855         4
       308     0.857         4
       309     0.858         4
       310     0.858         4
       311     0.859         4
       312     0.858         4
       313     0.859         4
       314     0.859         4
       315     0.859         4
       316     0.859         4
       317     0.859         4
       318     0.859         4
       319     0.859         4
       320     0.859         4
       321     0.860         4
       322     0.859         4
       323     0.858         4
       324     0.858         4
       325     0.858         4
       326     0.858         4
       327     0.859         4
       328     0.859         4
       329     0.860         4
       330     0.865         4
       331     0.867         4
       332     0.869         4
       333     0.872         4
       334     0.877         4
       335     0.882         4
       336     0.887         4
       337     0.895         4
       338     0.898         4
       339     0.902         4
       340     0.909         4
       341     0.917         4
       342     0.920         4
       343     0.923         4
       344     0.930         4
       345     0.937         4
       346     0.944         4
       347     0.950         4
       348     0.957         4
       349     0.964         4
       350     0.968         4
       351     0.971         4
       352     0.974         4
       353     0.981         4
       354     0.985         4
       355     0.990         4
       356     0.996         4
       357     0.998         4
       358     0.999         4
       359     0.999         4
       360     0.994         4
       361     0.989         4
       362     0.985         4
       363     0.980         4
       364     0.977         4
       365     0.975         4
       366     0.973         4
       367     0.971         4
       368     0.969         4
       370     1.095         5
       371     1.097         5
       372     1.099         5
       373     1.100         5
       374     1.102         5
       375     1.102         5
       376     1.102         5
       377     1.102         5
       378     1.103         5
       379     1.103         5
       380     1.101         5
       381     1.099         5
       382     1.098         5
       383     1.097         5
       384     1.096         5
       385     1.096         5
       386     1.095         5
       387     1.095         5
       388     1.095         5
       389     1.094         5
       390     1.094         5
       391     1.093         5
       392     1.092         5
       393     1.091         5
       394     1.090         5
       395     1.088         5
       396     1.085         5
       397     1.083         5
       398     1.081         5
       399     1.078         5
       400     1.076         5
       401     1.072         5
       402     1.068         5
       403     1.063         5
       404     1.068         5
       405     1.077         5
       406     1.081         5
       407     1.083         5
       408     1.085         5
       409     1.087         5
       410     1.089         5
       411     1.090         5
       412     1.091         5
       413     1.092         5
       414     1.091         5
       415     1.090         5
       416     1.088         5
       417     1.085         5
       418     1.084         5
       419     1.083         5
       420     1.082         5
       421     1.077         5
       422     1.072         5
       423     1.067         5
       424     1.059         5
       425     1.051         5
       426     1.047         5
       427     1.044         5
       428     1.041         5
       429     1.036         5
       430     1.032         5
       431     1.029         5
       432     1.025         5
       433     1.021         5
       434     1.016         5
       435     1.012         5
       436     1.009         5
       437     1.006         5
       438     1.004         5
       439     1.001         5
       440     0.999         5
       441     0.998         5
       442     0.997         5
       443     0.996         5
       444     0.995         5
       445     0.994         5
       446     0.990         5
       447     0.987         5
       448     0.983         5
       449     0.981         5
       450     0.981         5
       452     1.182         6
       453     1.181         6
       454     1.179         6
       455     1.180         6
       456     1.177         6
       457     1.174         6
       458     1.172         6
       459     1.170         6
       460     1.168         6
       461     1.166         6
       462     1.165         6
       463     1.163         6
       464     1.162         6
       465     1.157         6
       466     1.151         6
       467     1.144         6
       468     1.138         6
       469     1.132         6
       470     1.128         6
       471     1.125         6
       472     1.121         6
       473     1.120         6
       474     1.118         6
       475     1.117         6
       476     1.116         6
       477     1.115         6
       478     1.115         6
       479     1.113         6
       480     1.113         6
       481     1.112         6
       482     1.112         6
       483     1.110         6
       484     1.108         6
       485     1.106         6
       486     1.105         6
       487     1.103         6
       488     1.101         6
       489     1.098         6
       490     1.097         6
       491     1.096         6
       492     1.095         6
       493     1.092         6
       494     1.090         6
       495     1.089         6
       496     1.089         6
       497     1.089         6
       498     0.820         7
       499     0.820         7
       500     0.821         7
       501     0.822         7
       502     0.823         7
       503     0.825         7
       504     0.825         7
       505     0.826         7
       506     0.828         7
       507     0.830         7
       508     0.832         7
       509     0.833         7
       510     0.835         7
       511     0.836         7
       512     0.837         7
       513     0.836         7
       514     0.836         7
       515     0.837         7
       516     0.837         7
       517     0.836         7
       518     0.838         7
       519     0.838         7
       520     0.840         7
       521     0.842         7
       522     0.840         7
       523     0.838         7
       525     0.851         8
       526     0.851         8
       527     0.851         8
       528     0.851         8
       529     0.849         8
       530     0.848         8
       531     0.847         8
       532     0.846         8
       533     0.845         8
       534     0.845         8
       535     0.843         8
       536     0.841         8
       537     0.839         8
       538     0.839         8
       539     0.838         8
       540     0.839         8
       541     0.838         8
       542     0.837         8
       543     0.837         8
       544     0.837         8
       545     0.836         8
       546     0.835         8
       547     0.835         8
       548     0.837         8
       549     0.838         8
       550     0.841         8
       551     0.844         8
       552     0.846         8
       553     0.848         8
       554     0.850         8
       555     0.852         8
       556     0.853         8
       557     0.855         8
       558     0.857         8
       559     0.860         8
       560     0.863         8
       561     0.865         8
       562     0.868         8
       563     0.872         8
       564     0.875         8
       565     0.878         8
       566     0.883         8
       567     0.885         8
       568     0.887         8
       569     0.891         8
       570     0.894         8
       571     0.896         8
       572     0.898         8
       573     0.903         8
       574     0.908         8
       575     0.913         8
       576     0.919         8
       577     0.922         8
       578     0.925         8
       579     0.927         8
       580     0.930         8
       581     0.932         8
       582     0.935         8
       583     0.937         8
       584     0.939         8
       585     0.942         8
       586     0.943         8
       587     0.945         8
       588     0.948         8
       589     0.951         8
       590     0.953         8
       591     0.955         8
       592     0.959         8
       593     0.964         8
       594     0.969         8
       595     0.974         8
       596     0.975         8
       597     0.975         8
       598     0.976         8
       599     0.976         8
       600     0.985         8
       601     0.993         8
       602     1.001         8
       603     1.008         8
       604     1.013         8
       605     1.019         8
       606     1.021         8
       607     1.024         8
       608     1.024         8
       609     1.024         8
       610     1.024         8
       611     1.024         8
       612     1.023         8
       613     1.023         8
       614     1.024         8
       615     1.024         8
       616     1.023         8
       617     1.022         8
       618     1.022         8
       619     1.021         8
       620     1.023         8
       621     1.025         8
       622     1.028         8
       623     1.029         8
       624     1.031         8
       625     1.032         8
       627     0.940         9
       628     0.940         9
       629     0.945         9
       630     0.950         9
       631     0.958         9
       632     0.966         9
       633     0.968         9
       634     0.970         9
       635     0.972         9
       636     0.973         9
       637     0.981         9
       638     0.991         9
       639     1.000         9
       640     1.004         9
       641     1.008         9
