[PredictAccuracyVsFrame 1]

    1    1     0.90     1.38     0.18     0.03
    1    2     0.89     1.05     0.14     0.02
    1    3     0.87     0.73     0.11     0.01
    1    4     0.31     0.97     0.21    -0.21
    1    5     1.27     0.67     0.16    -0.04
    1    6     1.33     1.99     0.34     0.01
    1    7     0.20     0.28     0.19    -0.07
    1    8     1.23     0.79     0.33     0.26
    1    9     0.87     1.88     0.13    -0.13
    1   10     1.29     1.84     0.11    -0.00
    1   11     0.97     2.14     0.19     0.01
    1   12     0.85     1.28     0.15    -0.11
    1   13     0.86     1.10     0.25     0.05
    1   14     0.72     0.77     0.15    -0.06
    1   15     0.59     0.40     0.09     0.08
    1   16     1.21     1.00     0.16     0.03
    1   17     0.88     2.26     0.27    -0.00
    1   18     0.08     1.09     0.30    -0.30
    1   19     0.51     1.54     0.20    -0.17
    1   20     0.40     1.58     0.37    -0.37
    1   21     0.16     1.86     0.13    -0.13
    1   22     0.46     1.02     0.16     0.02
    1   23     0.32     1.63     0.12    -0.10
    1   24     0.63     2.51     0.14    -0.07
    1   25     0.30     1.07     0.16    -0.16
    1   26     1.03     1.18     0.08    -0.06
    1   27     0.34     1.67     0.16    -0.16
    1   28     0.36     1.32     0.15    -0.15
    1   29     1.14     0.81     0.10    -0.10
    1   30     0.86     0.38     0.18    -0.18
    1   31     1.33     0.21     0.35    -0.35
    1   32     1.07     0.69     0.15    -0.14
    1   33     1.31     1.62     0.18    -0.18
    1   34     0.46     0.55     0.20    -0.20
    1   35     1.61     1.56     0.10    -0.06
    1   36     1.59     1.44     0.16    -0.03
    1   37     0.68     1.76     0.24    -0.24
    1   38     2.70     0.84     0.18     0.09
    1   39     0.62     0.93     0.07    -0.01
    1   40     1.08     1.51     0.28     0.19
    1   41     0.70     0.52     0.08    -0.00
    1   42     1.12     0.66     0.13     0.13
    1   43     1.03     0.74     0.15     0.05
    1   44     0.24     1.04     0.13     0.13
    1   45     1.03     0.96     0.11     0.11
    1   46     0.37     1.27     0.13     0.09
    1   47     2.50     2.00     0.18     0.18
    1   48     0.36     1.31     0.05     0.04
    1   49     1.07     0.74     0.09     0.03
    1   50     1.15     1.38     0.21     0.21
    1   51     1.00     1.32     0.11     0.01
    1   52     0.82     1.80     0.16     0.13
    1   53     0.81     1.16     0.21     0.18
    1   54     1.40     1.93     0.32     0.32
    1   55     0.71     1.30     0.18     0.09
    1   56     1.06     2.19     0.13     0.04
    1   57     0.85     1.34     0.14     0.06
    1   58     1.32     1.10     0.09     0.09
    1   59     0.84     2.47     0.10     0.08
    1   60     2.02     3.31     0.53     0.49
    1   61     0.48     1.94     0.10     0.10
    1   62     0.79     1.89     0.13     0.12
    1   63     1.37     2.26     0.27     0.27
    1   64     1.85     3.88     0.27     0.27
    1   65     1.26     2.32     0.16     0.10
    1   66     0.29     1.17     0.10    -0.04
    1   67     1.93     2.15     0.08     0.02
    1   68     1.65     2.88     0.24     0.24
    1   69     0.81     1.15     0.20     0.20
    1   70     0.42     0.97     0.17     0.11
    1   71     0.99     1.53     0.20    -0.02
    1   72     0.79     1.67     0.21    -0.19
    1   73     0.42     0.43     0.05     0.00
    1   74     0.24     2.25     0.04     0.04
    1   75     0.59     1.64     0.06     0.04
    1   76     0.70     0.65     0.11     0.10
    1   77     0.32     1.09     0.22    -0.22
    1   78     0.59     1.49     0.16     0.03
    1   79     0.45     0.80     0.21     0.21
    1   80     1.06     0.52     0.03    -0.03
    1   81     1.16     1.99     0.20    -0.06
    1   82     0.68     4.04     0.88     0.88
    1   83     0.54     0.93     0.19     0.19
    1   84     1.47     0.99     0.13     0.13
    1   85     1.01     0.97     0.13     0.06
    1   86     1.52     0.41     0.14     0.02
    1   87     1.38     1.08     0.18     0.18
    1   88     1.22     1.18     0.18     0.13
    1   89     1.06     1.28     0.18     0.08
    1   90     0.90     1.38     0.18     0.03
    2    1     0.68     1.14     0.17    -0.06
    2    2     0.52     0.64     0.12    -0.08
    2    3     1.05     0.81     0.05    -0.03
    2    4     0.12     0.46     0.08     0.08
    2    5     0.18     0.81     0.29     0.29
    2    6     0.85     0.54     0.07     0.02
    2    7     0.43     0.64     0.11    -0.02
    2    8     0.94     0.12     0.15     0.15
    2    9     0.59     0.62     0.10     0.08
    2   10     0.49     0.47     0.07     0.07
    2   11     0.77     0.43     0.13     0.11
    2   12     0.22     0.59     0.34     0.34
    2   13     0.80     0.44     0.22     0.22
    2   14     0.33     0.94     0.05    -0.03
    2   15     0.76     0.99     0.23    -0.16
    2   16     0.68     0.48     0.24    -0.11
    2   17     0.54     0.42     0.07    -0.01
    2   18     0.11     0.95     0.08    -0.08
    2   19     0.76     0.60     0.10    -0.04
    2   20     0.85     0.97     0.27    -0.25
    2   21     0.68     0.92     0.12    -0.04
    2   22     0.64     0.58     0.12     0.03
    2   23     0.63     0.03     0.18     0.18
    2   24     0.86     1.21     0.47    -0.47
    2   25     0.68     1.09     0.36     0.36
    2   26     0.40     1.72     0.18     0.18
    2   27     0.25     0.96     0.08     0.08
    2   28     0.93     1.14     0.19     0.07
    2   29     0.58     0.88     0.10     0.02
    2   30     0.29     1.12     0.20     0.17
    2   31     0.75     1.65     0.12     0.12
    2   32     1.27     1.27     0.35    -0.27
    2   33     0.75     0.09     0.11     0.11
    2   34     0.44     0.50     0.01     0.01
    2   35     0.83     0.21     0.13     0.10
    2   36     0.66     0.61     0.09     0.02
    2   37     0.52     0.64     0.05     0.04
    2   38     0.41     0.47     0.02    -0.01
    2   39     0.75     0.63     0.03    -0.03
    2   40     0.34     0.68     0.07     0.02
    2   41     0.55     0.55     0.04     0.04
    2   42     0.27     0.56     0.13     0.02
    2   43     0.33     0.92     0.11    -0.01
    2   44     0.71     1.17     0.10    -0.08
    2   45     0.49     0.73     0.09    -0.04
    2   46     0.64     0.01     0.31     0.31
    2   47     0.52     0.54     0.06    -0.05
    2   48     0.96     0.84     0.18    -0.17
    2   49     0.64     0.80     0.13    -0.06
    2   50     0.45     0.52     0.10    -0.10
    2   51     0.80     0.97     0.02     0.02
    2   52     0.41     0.49     0.11    -0.11
    2   53     1.46     0.20     0.12    -0.12
    2   54     0.55     0.14     0.06    -0.03
    2   55     0.91     0.81     0.17    -0.14
    2   56     0.70     0.47     0.14     0.03
    2   57     0.82     0.64     0.18    -0.13
    2   58     0.49     0.76     0.16    -0.05
    2   59     1.49     2.10     0.32    -0.32
    2   60     0.43     0.88     0.19    -0.19
    2   61     0.71     1.40     0.13    -0.05
    2   62     0.57     1.32     0.15    -0.15
    2   63     0.69     1.38     0.10    -0.09
    2   64     1.23     1.96     0.10    -0.10
    2   65     0.64     2.14     0.11    -0.11
    2   66     0.78     2.02     0.19    -0.19
    2   67     1.01     2.02     0.22    -0.21
    2   68     0.74     1.83     0.14    -0.06
    2   69     0.67     2.52     0.28    -0.26
    2   70     0.56     2.20     0.24    -0.24
    2   71     0.75     2.69     0.20    -0.12
    2   72     0.94     1.62     0.30    -0.24
    2   73     0.78     2.17     0.25    -0.25
    2   74     0.58     1.85     0.19    -0.00
    2   75     0.56     1.58     0.22    -0.14
    2   76     1.54     3.81     0.29    -0.29
    2   77     0.98     2.75     0.23    -0.03
    2   78     1.20     1.83     0.46    -0.46
    2   79     0.91     2.45     0.27    -0.27
    2   80     0.61     2.41     0.04     0.03
    2   81     0.72     2.04     0.18    -0.07
    2   82     0.39     1.88     0.19    -0.19
    2   83     0.69     1.91     0.16    -0.12
    2   84     0.79     1.17     0.62    -0.62
    2   85     0.51     1.56     0.06    -0.03
    2   86     0.52     2.11     0.23    -0.18
    2   87     1.14     2.05     0.26    -0.01
    2   88     0.68     1.91     0.20    -0.15
    2   89     0.67     1.08     0.26    -0.26
    2   90     0.64     1.60     0.10    -0.10
    2   91     0.64     1.38     0.16    -0.16
    2   92     0.83     1.05     0.28    -0.13
    2   93     0.62     0.96     0.14    -0.08
    2   94     0.80     1.42     0.23    -0.23
    2   95     0.32     1.10     0.29    -0.29
    2   96     0.38     1.11     0.27    -0.25
    2   97     0.43     1.12     0.25    -0.22
    2   98     0.48     1.12     0.24    -0.19
    2   99     0.53     1.13     0.22    -0.16
    2  100     0.58     1.13     0.20    -0.13
    2  101     0.63     1.14     0.19    -0.09
    2  102     0.68     1.14     0.17    -0.06
    3    1     1.55     1.39     0.13    -0.05
    3    2     1.81     1.28     0.08    -0.08
    3    3     1.98     1.08     0.08    -0.05
    3    4     2.67     0.85     0.11    -0.09
    3    5     0.47     0.30     0.06    -0.02
    3    6     4.00     1.09     0.11    -0.11
    3    7     2.17     1.16     0.02    -0.02
    3    8     1.70     0.58     0.10    -0.05
    3    9     1.53     1.34     0.04     0.02
    3   10     2.09     1.10     0.07    -0.07
    3   11     1.52     1.25     0.07     0.02
    3   12     1.04     0.81     0.07     0.03
    3   13     0.84     1.15     0.09    -0.02
    3   14     1.11     0.86     0.02     0.01
    3   15     0.69     0.91     0.07     0.02
    3   16     0.88     0.65     0.09    -0.02
    3   17     1.28     0.99     0.20     0.20
    3   18     0.84     1.15     0.06     0.06
    3   19     1.88     1.14     0.06    -0.03
    3   20     1.37     1.55     0.05    -0.05
    3   21     1.47     0.74     0.05    -0.03
    3   22     2.49     2.16     0.08    -0.03
    3   23     1.47     1.55     0.10    -0.10
    3   24     1.46     1.27     0.08     0.05
    3   25     2.44     1.29     0.01    -0.01
    3   26     1.46     1.44     0.04    -0.00
    3   27     1.40     1.48     0.09    -0.06
    3   28     1.11     0.81     0.10     0.02
    3   29     1.45     1.48     0.07     0.04
    3   30     1.02     0.82     0.07     0.05
    3   31     1.38     1.52     0.07    -0.07
    3   32     1.46     1.25     0.06    -0.03
    3   33     2.35     1.83     0.14    -0.09
    3   34     1.24     1.67     0.02     0.01
    3   35     1.77     1.52     0.07    -0.02
    3   36     1.57     1.32     0.06     0.00
    3   37     1.54     1.56     0.07    -0.06
    3   38     1.51     1.38     0.06    -0.06
    3   39     1.56     1.75     0.07    -0.05
    3   40     1.34     1.37     0.06    -0.01
    3   41     1.57     1.69     0.08    -0.01
    3   42     1.78     1.45     0.02    -0.01
    3   43     1.47     1.86     0.04    -0.00
    3   44     1.38     1.88     0.10    -0.04
    3   45     1.86     1.52     0.12    -0.07
    3   46     1.72     1.39     0.05    -0.03
    3   47     1.41     1.57     0.08    -0.02
    3   48     1.36     1.61     0.06    -0.04
    3   49     1.38     1.82     0.11    -0.11
    3   50     0.93     2.49     0.14     0.08
    3   51     2.74     1.57     0.45    -0.39
    3   52     2.03     1.49     0.20    -0.17
    3   53     2.40     2.24     0.23     0.09
    3   54     2.03     1.46     0.05    -0.01
    3   55     1.41     1.91     0.16    -0.12
    3   56     0.96     1.67     0.07     0.03
    3   57     0.85     2.54     0.22     0.07
    3   58     1.41     1.54     0.10    -0.10
    3   59     1.38     1.98     0.24     0.01
    3   60     1.81     1.58     0.12    -0.12
    3   61     1.16     1.42     0.10    -0.10
    3   62     1.24     1.61     0.25     0.04
    3   63     2.63     2.37     0.30    -0.02
    3   64     1.79     1.33     0.05    -0.05
    3   65     1.26     1.97     0.13    -0.04
    3   66     2.18     0.85     0.35    -0.35
    3   67     1.33     1.28     0.12    -0.11
    3   68     1.50     0.85     0.08    -0.08
    3   69     0.68     0.81     0.19    -0.19
    3   70     2.85     3.36     0.40     0.34
    3   71     1.20     1.39     0.14    -0.01
    3   72     1.31     0.99     0.09    -0.09
    3   73     3.55     2.48     0.57    -0.57
    3   74     1.04     1.37     0.22    -0.18
    3   75     2.31     1.05     0.46     0.09
    3   76     0.55     0.32     0.10    -0.10
    3   77     2.40     1.08     0.29    -0.13
    3   78     0.23     0.47     0.29    -0.29
    3   79     1.33     1.54     0.27     0.12
    3   80     0.64     0.29     0.11    -0.11
    3   81     1.36     1.14     0.16    -0.16
    3   82     0.40     3.19     0.44    -0.44
    3   83     0.73     0.34     0.15    -0.05
    3   84     1.14     0.87     0.14    -0.05
    3   85     1.55     1.39     0.13    -0.05
    4    1     1.43     1.71     0.17    -0.02
    4    2     1.19     1.17     0.12    -0.10
    4    3     0.89     1.09     0.18    -0.18
    4    4     1.99     1.77     0.12    -0.11
    4    5     0.95     1.12     0.12    -0.08
    4    6     1.62     0.93     0.18    -0.11
    4    7     1.09     1.43     0.14    -0.05
    4    8     0.58     0.62     0.10     0.02
    4    9     1.28     2.08     0.10    -0.06
    4   10     0.78     1.83     0.22    -0.22
    4   11     1.03     1.71     0.04    -0.02
    4   12     0.65     0.90     0.14    -0.08
    4   13     1.04     2.39     0.13    -0.13
    4   14     1.05     1.03     0.08    -0.01
    4   15     1.40     1.66     0.13    -0.04
    4   16     0.88     1.32     0.11    -0.09
    4   17     1.45     2.22     0.15     0.15
    4   18     0.69     1.93     0.17    -0.13
    4   19     0.94     2.07     0.15    -0.15
    4   20     1.16     2.53     0.17    -0.07
    4   21     0.97     1.28     0.19    -0.08
    4   22     0.76     1.68     0.12    -0.05
    4   23     1.35     2.28     0.21     0.00
    4   24     0.47     1.37     0.15    -0.13
    4   25     0.64     1.72     0.34     0.23
    4   26     1.59     2.79     0.23     0.14
    4   27     0.89     2.02     0.43     0.16
    4   28     0.20     0.80     0.16     0.16
    4   29     0.91     2.30     0.12    -0.10
    4   30     1.25     1.63     0.19    -0.14
    4   31     2.03     1.74     0.10    -0.04
    4   32     1.95     1.41     0.32    -0.15
    4   33     1.92     1.47     0.24    -0.22
    4   34     1.11     2.22     0.66     0.60
    4   35     3.28     2.86     0.27     0.24
    4   36     0.98     1.61     0.27     0.22
    4   37     2.07     2.41     0.44     0.13
    4   38     1.02     1.57     0.15    -0.04
    4   39     1.07     2.11     0.26     0.07
    4   40     2.22     1.75     0.21    -0.21
    4   41     1.73     2.47     0.11    -0.11
    4   42     2.35     2.17     0.38    -0.26
    4   43     1.55     2.05     0.16    -0.07
    4   44     2.60     1.24     0.38    -0.38
    4   45     0.89     1.53     0.23    -0.04
    4   46     1.46     1.66     0.07    -0.05
    4   47     2.03     1.52     0.33    -0.27
    4   48     1.17     1.29     0.18    -0.12
    4   49     3.58     0.32     0.23     0.23
    4   50     1.44     0.72     0.20     0.01
    4   51     0.90     1.36     0.18    -0.12
    4   52     1.77     1.83     0.21     0.08
    4   53     0.67     0.78     0.16    -0.14
    4   54     1.61     1.38     0.18     0.00
    4   55     1.30     1.27     0.19    -0.16
    4   56     0.92     0.98     0.14     0.03
    4   57     1.74     1.42     0.10    -0.10
    4   58     1.43     1.48     0.11     0.08
    4   59     2.37     2.65     0.12    -0.06
    4   60     1.07     2.37     0.14    -0.14
    4   61     1.08     0.94     0.13    -0.13
    4   62     1.62     1.27     0.18     0.07
    4   63     1.52     0.09     0.17    -0.03
    4   64     0.61     1.02     0.11    -0.07
    4   65     2.12     0.54     0.17     0.11
    4   66     1.40     1.52     0.11    -0.11
    4   67     0.90     3.09     0.05     0.05
    4   68     1.18     1.91     0.09     0.05
    4   69     1.99     2.62     0.15    -0.03
    4   70     1.35     1.78     0.12    -0.01
    4   71     1.35     0.94     0.21    -0.02
    4   72     0.99     2.15     0.02    -0.02
    4   73     1.27     1.45     0.16     0.07
    4   74     1.57     0.81     0.08     0.00
    4   75     1.19     1.36     0.12    -0.06
    4   76     1.34     2.43     0.21     0.21
    4   77     1.93     2.03     0.13     0.11
    4   78     2.09     1.51     0.12     0.09
    4   79     1.51     2.47     0.06     0.00
    4   80     1.65     2.03     0.18    -0.08
    4   81     2.27     2.51     0.10     0.03
    4   82     1.45     2.19     0.09     0.06
    4   83     1.56     1.48     0.12     0.08
    4   84     1.78     2.26     0.11    -0.11
    4   85     1.74     2.04     0.12     0.12
    4   86     2.02     1.80     0.07     0.02
    4   87     1.34     1.03     0.10     0.10
    4   88     2.13     2.21     0.11     0.04
    4   89     1.41     3.63     0.13    -0.09
    4   90     1.94     2.32     0.15     0.10
    4   91     2.06     1.36     0.13     0.08
    4   92     1.43     2.96     0.13     0.03
    4   93     1.73     2.17     0.17    -0.17
    4   94     1.43     1.71     0.17    -0.02
    5    1     1.27     1.20     0.11    -0.08
    5    2     1.27     0.91     0.21    -0.21
    5    3     0.87     1.08     0.14    -0.14
    5    4     1.17     0.93     0.20    -0.20
    5    5     1.63     1.44     0.13    -0.13
    5    6     0.86     1.43     0.17    -0.17
    5    7     0.73     0.97     0.29    -0.29
    5    8     0.78     0.51     0.01     0.01
    5    9     1.48     0.85     0.22    -0.22
    5   10     0.68     0.63     0.07    -0.05
    5   11     1.16     1.13     0.13    -0.13
    5   12     1.98     1.60     0.19    -0.17
    5   13     0.86     1.29     0.14    -0.11
    5   14     1.16     0.63     0.16    -0.16
    5   15     1.23     0.39     0.23    -0.23
    5   16     1.46     1.33     0.17    -0.17
    5   17     0.88     1.15     0.12    -0.12
    5   18     1.06     0.44     0.12    -0.12
    5   19     0.92     0.83     0.13    -0.09
    5   20     1.80     1.69     0.16    -0.16
    5   21     1.71     1.15     0.16    -0.14
    5   22     1.08     1.12     0.16    -0.16
    5   23     0.86     1.19     0.08    -0.05
    5   24     0.82     0.90     0.13    -0.07
    5   25     0.66     0.46     0.03     0.03
    5   26     1.90     1.68     0.12    -0.07
    5   27     1.25     1.11     0.08    -0.07
    5   28     2.41     2.26     0.04    -0.02
    5   29     1.13     0.44     0.11    -0.11
    5   30     1.34     1.34     0.10    -0.09
    5   31     1.43     0.23     0.14    -0.14
    5   32     1.75     0.90     0.14    -0.14
    5   33     1.49     1.08     0.12    -0.04
    5   34     1.18     0.53     0.07    -0.07
    5   35     1.15     1.27     0.08    -0.02
    5   36     1.22     0.90     0.03     0.00
    5   37     1.05     0.79     0.11    -0.07
    5   38     1.51     1.34     0.09    -0.08
    5   39     1.57     1.40     0.07    -0.02
    5   40     1.82     0.87     0.11    -0.07
    5   41     1.76     1.50     0.13    -0.08
    5   42     0.92     0.93     0.07    -0.07
    5   43     1.94     1.47     0.10    -0.08
    5   44     0.72     1.15     0.07    -0.07
    5   45     0.87     1.57     0.05     0.01
    5   46     0.38     1.33     0.14     0.01
    5   47     1.09     1.41     0.08    -0.05
    5   48     0.56     2.21     0.34    -0.34
    5   49     2.51     3.87     0.13    -0.13
    5   50     0.86     1.78     0.07    -0.07
    5   51     2.46     1.92     0.18     0.18
    5   52     1.41     1.30     0.08    -0.08
    5   53     1.88     1.10     0.07    -0.05
    5   54     1.73     0.80     0.06    -0.01
    5   55     1.57     0.84     0.12    -0.12
    5   56     2.03     0.84     0.05    -0.05
    5   57     1.29     0.99     0.09    -0.01
    5   58     1.03     0.59     0.09    -0.03
    5   59     0.52     0.54     0.14    -0.07
    5   60     1.09     1.16     0.07    -0.05
    5   61     1.32     0.96     0.06    -0.06
    5   62     1.33     1.05     0.04    -0.02
    5   63     1.98     1.93     0.11     0.11
    5   64     0.66     3.00     0.20     0.20
    5   65     0.56     0.90     0.12    -0.12
    5   66     0.52     0.73     0.02    -0.02
    5   67     1.41     1.16     0.04     0.04
    5   68     1.20     0.82     0.06    -0.06
    5   69     1.19     1.70     0.03    -0.03
    5   70     0.26     3.28     0.09    -0.09
    5   71     2.71     1.35     0.04    -0.04
    5   72     1.13     2.31     0.04     0.02
    5   73     0.46     2.89     0.08    -0.04
    5   74     1.06     1.20     0.10    -0.08
    5   75     1.74     0.61     0.08    -0.02
    5   76     2.26     0.36     0.04     0.02
    5   77     0.93     0.56     0.08    -0.04
    5   78     1.31     0.88     0.10    -0.08
    5   79     1.65     0.93     0.07    -0.07
    5   80     0.47     0.68     0.17    -0.17
    5   81     0.74     0.85     0.15    -0.14
    5   82     1.00     1.03     0.13    -0.11
    5   83     1.27     1.20     0.11    -0.08
    6    1     1.83     2.24     0.13     0.01
    6    2     3.68     1.87     0.12     0.05
    6    3     1.41     1.52     0.18    -0.18
    6    4     4.72     1.54     0.15     0.15
    6    5     1.88     2.31     0.03    -0.02
    6    6     3.38     1.75     0.22     0.20
    6    7     1.36     2.65     0.04     0.03
    6    8     2.65     1.95     0.22     0.22
    6    9     3.06     1.64     0.17     0.06
    6   10     0.72     2.50     0.09    -0.07
    6   11     1.70     1.69     0.17     0.05
    6   12     3.88     1.99     0.13     0.13
    6   13     1.67     1.04     0.21    -0.15
    6   14     2.55     1.65     0.05     0.04
    6   15     3.09     1.61     0.08     0.08
    6   16     1.81     1.06     0.13    -0.11
    6   17     1.91     1.45     0.16    -0.04
    6   18     1.89     2.34     0.12     0.01
    6   19     1.06     2.10     0.16    -0.10
    6   20     0.59     2.74     0.08    -0.03
    6   21     3.77     2.33     0.12     0.12
    6   22     0.45     2.58     0.08    -0.04
    6   23     1.58     2.68     0.15    -0.00
    6   24     0.96     2.10     0.09     0.06
    6   25     1.36     2.05     0.05     0.03
    6   26     1.12     2.11     0.14    -0.04
    6   27     0.69     1.80     0.25    -0.00
    6   28     4.09     3.43     0.16     0.16
    6   29     0.68     2.24     0.09    -0.02
    6   30     0.34     1.83     0.17    -0.08
    6   31     1.58     3.63     0.16     0.10
    6   32     2.42     2.77     0.20     0.06
    6   33     1.29     2.76     0.12    -0.02
    6   34     2.50     4.03     0.16     0.01
    6   35     1.92     3.00     0.14    -0.14
    6   36     1.56     1.99     0.12     0.00
    6   37     1.38     1.31     0.09    -0.04
    6   38     2.68     3.26     0.09     0.05
    6   39     1.03     2.19     0.09    -0.07
    6   40     1.17     1.57     0.02     0.02
    6   41     0.54     2.58     0.10     0.10
    6   42     1.43     3.29     0.23     0.14
    6   43     1.15     2.77     0.14     0.03
    6   44     1.53     3.07     0.13     0.08
    6   45     1.21     2.76     0.17     0.02
    6   46     1.63     1.43     0.12    -0.06
    6   47     1.09     2.12     0.16    -0.16
    6   48     1.83     2.24     0.13     0.01
    7    1     3.16     4.23     0.26    -0.25
    7    2     4.31     3.44     0.40    -0.40
    7    3     3.82     2.17     0.30    -0.30
    7    4     2.63     5.25     0.24    -0.22
    7    5     5.05     4.22     0.52    -0.52
